Operation Id,experiment,year,cropped section,new start date,new end date,operation,operation type,Amount,Units
RBK01091,Broadbalk,1987,potatoes,17/02/1987,,Heavy spring-tine cultivated,,,
RBK01092,Broadbalk,1987,potatoes,14/04/1987,,N treatments applied,,,
RBK01093,Broadbalk,1987,potatoes,16/04/1987,,"rotary harrowed, potatoes planted",,,
RBK01094,Broadbalk,1987,potatoes,27/04/1987,,rotary ridged,,,
RBK01095,Broadbalk,1987,potatoes,30/04/1987,,Weedkiller applied,,,
RBK01096,Broadbalk,1987,potatoes,24/06/1987,,Mancozeb applied,,,
RBK01097,Broadbalk,1987,potatoes,08/07/1987,,Mancozeb applied,,,
RBK01098,Broadbalk,1987,potatoes,08/07/1987,,Pirimicarb applied,,,
RBK01099,Broadbalk,1987,potatoes,28/07/1987,,Mancozeb applied,,,
RBK01100,Broadbalk,1987,potatoes,10/08/1987,,Mancozeb applied,,,
RBK01101,Broadbalk,1987,potatoes,28/08/1987,,Fentin hydroxide applied,,,
RBK01102,Broadbalk,1987,potatoes,23/09/1987,,Lifted,,,
RBK01103,Broadbalk,1987,winter wheat,05/09/1986,,Straw cropped sections 0,,,
RBK01104,Broadbalk,1987,winter wheat,08/09/1986,,combine harvested,,,
RBK01105,Broadbalk,1987,winter wheat,26/09/1986,,"Chalk applied sections 0, 4, 5",,,
RBK01106,Broadbalk,1987,winter wheat,10/10/1986,,"rotary harrowed, seed sown",,,
RBK01107,Broadbalk,1987,winter wheat,17/10/1986,,Methabenzthiazuron applied (except sections 8),,,
RBK01108,Broadbalk,1987,winter wheat,14/04/1987,,N treatments applied,,,
RBK01109,Broadbalk,1987,winter wheat,15/04/1987,,remaining weedkillers applied (except sections 8),,,
RBK01110,Broadbalk,1987,winter wheat,06/05/1987,,"Prochloraz, carbendazim with the growth regulator applied (except to sections 6)",,,
RBK01111,Broadbalk,1987,winter wheat,16/06/1987,,Fenpropimorph with chlorothalonil applied (except to sections 6),,,
RBK01112,Broadbalk,1987,winter wheat,10/07/1987,,"Propiconazole with carbendazim, Mancozeb applied (except sections 6)",,,
RBK01113,Broadbalk,1988,all sections,28/09/1987,,"Triple superphosphate, sulphate of potash, sulphate of soda, kieserite, castor meal, FYM applied",,,
RBK01114,Broadbalk,1988,all sections,30/09/1987,,Ploughed,,,
RBK01115,Broadbalk,1988,fallow sections,29/04/1988,,Heavy spring-tine cultivated,,,
RBK01116,Broadbalk,1988,fallow sections,13/05/1988,,cultivated by rotary grubber,,,
RBK01117,Broadbalk,1988,fallow sections,13/06/1988,,cultivated by rotary grubber,,,
RBK01118,Broadbalk,1988,fallow sections,15/07/1988,,Ploughed,,,
RBK01119,Broadbalk,1988,fallow sections,29/07/1988,,disced and rolled,,,
RBK01120,Broadbalk,1988,fallow sections,01/08/1988,,Ploughed,,,
RBK01121,Broadbalk,1988,potatoes,05/09/1987,,Haulm mechanically destroyed,,,
RBK01122,Broadbalk,1988,potatoes,07/04/1988,,N treatments applied,,,
RBK01123,Broadbalk,1988,potatoes,08/04/1988,,"Heavy spring-tine cultivated, rotary harrowed, potatoes planted",,,
RBK01124,Broadbalk,1988,potatoes,25/04/1988,,rotary ridged,,,
RBK01125,Broadbalk,1988,potatoes,05/05/1988,,Weedkiller applied,,,
RBK01126,Broadbalk,1988,potatoes,15/06/1988,,Mancozeb with pirimicarb applied,,,
RBK01127,Broadbalk,1988,potatoes,30/06/1988,,Mancozeb with pirimicarb applied,,,
RBK01128,Broadbalk,1988,potatoes,08/07/1988,,Manganese zinc ethylene bisdithiocarbamate applied,,,
RBK01129,Broadbalk,1988,potatoes,18/07/1988,,Mancozeb applied,,,
RBK01130,Broadbalk,1988,potatoes,01/08/1988,,Mancozeb applied,,,
RBK01131,Broadbalk,1988,potatoes,15/08/1988,,Mancozeb applied,,,
RBK01132,Broadbalk,1988,potatoes,30/08/1988,,Fentin hydroxide applied,,,
RBK01133,Broadbalk,1988,potatoes,15/09/1988,,Lifted,,,
RBK01134,Broadbalk,1988,winter wheat,05/09/1987,,combine harvested Brimstone (except sections 9),,,
RBK01135,Broadbalk,1988,winter wheat,06/09/1987,,"combine harvested Brimstone sections 9), Squareheads Master",,,
RBK01136,Broadbalk,1988,winter wheat,09/09/1987,,Straw cropped sections 0,,,
RBK01137,Broadbalk,1988,winter wheat,28/09/1987,,autumn N treatments applied,,,
RBK01138,Broadbalk,1988,winter wheat,05/11/1987,,"rotary harrowed, Brimstone seed sown",,,
RBK01139,Broadbalk,1988,winter wheat,06/11/1987,,"rotary harrowed, Squareheads Master seed sown",,,
RBK01140,Broadbalk,1988,winter wheat,08/04/1988,,spring N treatments applied,,,
RBK01141,Broadbalk,1988,winter wheat,26/04/1988,,"Fluroxypyr, clopyralid and bromoxynil applied",,,
RBK01142,Broadbalk,1988,winter wheat,06/05/1988,,"Growth regulator with prochloraz and carbendazim applied (except to sections 6), diclofop-methyl with fluroxypyr applied",,,
RBK01143,Broadbalk,1988,winter wheat,06/06/1988,,Propiconazole with tridemorph and pirimicarb applied (except to sections 6),,,
RBK01144,Broadbalk,1988,winter wheat,23/06/1988,,"Carbendazim, Mancozeb, propiconazole applied (except to sections 6)",,,
RBK01145,Broadbalk,1989,all sections,26/09/1988,,"P applied to plots 17, 18",,,
RBK01146,Broadbalk,1989,all sections,05/10/1988,,"K, Na, Mg applied",,,
RBK01147,Broadbalk,1989,all sections,07/10/1988,,P applied to remaining plots,,,
RBK01148,Broadbalk,1989,all sections,14/10/1988,,"FYM applied, ploughed",,,
RBK01149,Broadbalk,1989,all sections,24/10/1988,,Rotary harrowed,,,
RBK01150,Broadbalk,1989,fallow sections,20/09/1988,,glyphosate applied,,,
RBK01151,Broadbalk,1989,fallow sections,09/05/1989,,rotary cultivated,,,
RBK01152,Broadbalk,1989,fallow sections,19/06/1989,,rotary cultivated,,,
RBK01153,Broadbalk,1989,fallow sections,12/07/1989,,cultivated with thistle bar,,,
RBK01154,Broadbalk,1989,potatoes,05/09/1988,,Haulm mechanically destroyed,,,
RBK01155,Broadbalk,1989,potatoes,29/03/1989,,Deep-tine cultivated,,,
RBK01156,Broadbalk,1989,potatoes,18/04/1989,,N treatments applied,,,
RBK01157,Broadbalk,1989,potatoes,24/04/1989,,"rotary harrowed, potatoes planted",,,
RBK01158,Broadbalk,1989,potatoes,25/05/1989,,rotary ridged,,,
RBK01159,Broadbalk,1989,potatoes,31/05/1989,,Weedkiller applied,,,
RBK01160,Broadbalk,1989,potatoes,03/07/1989,,Mancozeb applied,,,
RBK01161,Broadbalk,1989,potatoes,28/07/1989,,"duty,",,,
RBK01162,Broadbalk,1989,potatoes,14/08/1989,,"duty,",,,
RBK01163,Broadbalk,1989,potatoes,30/08/1989,,Fentin hydroxide applied,,,
RBK01164,Broadbalk,1989,potatoes,12/09/1989,,Lifted,,,
RBK01165,Broadbalk,1989,winter wheat,09/09/1988,,Straw cropped sections 0,,,
RBK01166,Broadbalk,1989,winter wheat,20/09/1988,,"glyphosate applied (except to sections 2, 8)",,,
RBK01167,Broadbalk,1989,winter wheat,07/10/1988,,autumn N treatments applied,,,
RBK01168,Broadbalk,1989,winter wheat,11/10/1988,,"Chalk applied sections 1, 3",,,
RBK01169,Broadbalk,1989,winter wheat,26/10/1988,,"rotary harrowed, Brimstone seed sown",,,
RBK01170,Broadbalk,1989,winter wheat,27/10/1988,,"rotary harrowed, Squareheads Master seed sown",,,
RBK01171,Broadbalk,1989,winter wheat,15/11/1988,,Isoproturon applied (except to sections lb,,,
RBK01172,Broadbalk,1989,winter wheat,18/04/1989,,spring N treatments applied,,,
RBK01173,Broadbalk,1989,winter wheat,19/04/1989,,"Prochloraz, carbendazim with the growth regulator applied (except to sections 6)",,,
RBK01174,Broadbalk,1989,winter wheat,05/05/1989,,"mecoprop, bromoxynil, ioxynil with isoproturon applied (except to sections 8)",,,
RBK01175,Broadbalk,1989,winter wheat,31/05/1989,,Fenpropimorph with chlorothalonil applied (except to sections 6),,,
RBK01176,Broadbalk,1989,winter wheat,20/06/1989,,"Propiconazole with carbendazim, Mancozeb applied (except sections 6)",,,
RBK01177,Broadbalk,1989,winter wheat,07/08/1989,,combine harvested Brimstone,,,
RBK01178,Broadbalk,1989,winter wheat,08/08/1989,,Squareheads Master,,,
RBK01179,Broadbalk,1990,all sections,14/09/1989,,"K, Na, Mg applied",,,
RBK01180,Broadbalk,1990,all sections,15/09/1989,,P applied,,,
RBK01181,Broadbalk,1990,all sections,27/09/1989,,FYM applied,,,
RBK01182,Broadbalk,1990,all sections,28/09/1989,,Ploughed,,,
RBK01183,Broadbalk,1990,all sections,07/10/1989,,Spiked rotary cultivated,,,
RBK01184,Broadbalk,1990,all sections,09/10/1989,,"Spiked rotary cultivated, rotary harrowed",,,
RBK01185,Broadbalk,1990,fallow sections,24/11/1989,,Deep-tine cultivated,,,
RBK01186,Broadbalk,1990,fallow sections,23/04/1990,,Heavy spring-tine cultivated,,,
RBK01187,Broadbalk,1990,fallow sections,17/05/1990,,cultivated by rotary grubber,,,
RBK01188,Broadbalk,1990,fallow sections,29/06/1990,,Heavy spring-tine cultivated,,,
RBK01189,Broadbalk,1990,fallow sections,17/07/1990,,and,,,
RBK01190,Broadbalk,1990,fallow sections,29/08/1990,,glyphosate applied,,,
RBK01191,Broadbalk,1990,potatoes,06/09/1989,,Haulm mechanically destroyed,,,
RBK01192,Broadbalk,1990,potatoes,24/11/1989,,Deep-tine cultivated,,,
RBK01193,Broadbalk,1990,potatoes,05/04/1990,,"N treatments applied, rotary harrowed, potatoes planted, rotary ridged",,,
RBK01194,Broadbalk,1990,potatoes,06/04/1990,,Linuron applied,,,
RBK01195,Broadbalk,1990,potatoes,15/06/1990,,Mancozeb and zinc oxide with demeton-s-methyl applied,,,
RBK01196,Broadbalk,1990,potatoes,29/06/1990,,Mancozeb applied,,,
RBK01197,Broadbalk,1990,potatoes,13/07/1990,,Mancozeb applied,,,
RBK01198,Broadbalk,1990,potatoes,27/07/1990,,"Mancozeb, zinc oxide with the wetting agent applied",,,
RBK01199,Broadbalk,1990,potatoes,13/08/1990,,Fentin hydroxide applied,,,
RBK01200,Broadbalk,1990,potatoes,28/08/1990,,and,,,
RBK01201,Broadbalk,1990,potatoes,29/08/1990,,glyphosate applied,,,
RBK01202,Broadbalk,1990,potatoes,21/09/1990,,Lifted,,,
RBK01203,Broadbalk,1990,winter wheat,13/09/1989,,"Chalk applied sections 2, 8",,,
RBK01204,Broadbalk,1990,winter wheat,15/09/1989,,autumn N treatments applied,,,
RBK01205,Broadbalk,1990,winter wheat,11/10/1989,,"rotary harrowed, all seed sown",,,
RBK01206,Broadbalk,1990,winter wheat,17/11/1989,,Isoproturon with mecoprop applied (except to sections 8),,,
RBK01207,Broadbalk,1990,winter wheat,09/04/1990,,spring N treatments applied,,,
RBK01208,Broadbalk,1990,winter wheat,24/04/1990,,Prochloraz with the growth regulator applied (except to sections 6),,,
RBK01209,Broadbalk,1990,winter wheat,25/04/1990,,"mecoprop, bromoxynil, ioxynil applied to sections 0, 1, 2, 3 and separately to sections 6, 7, 9",,,
RBK01210,Broadbalk,1990,winter wheat,17/05/1990,,"Chlorothalonil with fenpropimorph (except to sections 6), fluroxypyr (except to sections 8) applied",,,
RBK01211,Broadbalk,1990,winter wheat,14/06/1990,,Propiconazole with carbendazim and Mancozeb applied (except to sections 6),,,
RBK01212,Broadbalk,1990,winter wheat,08/08/1990,,combine harvested,,,
RBK01213,Broadbalk,1990,winter wheat,16/08/1990,,Straw cropped sections 0,,,
RBK01214,Broadbalk,1990,winter wheat,29/08/1990,,"glyphosate applied (except to sections 7, 8)",,,
RBK01215,Broadbalk,1991,all sections,01/10/1990,,"K, Na, Mg applied",,,
RBK01216,Broadbalk,1991,all sections,02/10/1990,,P applied,,,
RBK01217,Broadbalk,1991,all sections,09/10/1990,,"FYM applied, ploughed, furrow pressed",,,
RBK01218,Broadbalk,1991,all sections,15/10/1990,,Rotary harrowed,,,
RBK01219,Broadbalk,1991,fallow sections,14/12/1990,,Deep-tine cultivated,,,
RBK01220,Broadbalk,1991,fallow sections,25/04/1991,,Heavy spring-tine cultivated,,,
RBK01221,Broadbalk,1991,fallow sections,21/06/1991,,cultivated by rotary grubber,,,
RBK01222,Broadbalk,1991,fallow sections,08/07/1991,,Heavy spring-tine cultivated,,,
RBK01223,Broadbalk,1991,fallow sections,12/07/1991,,glyphosate with wetting agent applied,,,
RBK01224,Broadbalk,1991,potatoes,11/09/1990,,glyphosate applied,,,
RBK01225,Broadbalk,1991,potatoes,14/12/1990,,Deep-tine cultivated,,,
RBK01226,Broadbalk,1991,potatoes,09/04/1991,,N treatments applied,,,
RBK01227,Broadbalk,1991,potatoes,16/04/1991,,Heavy spring-tine cultivated,,,
RBK01228,Broadbalk,1991,potatoes,17/04/1991,,"rotary harrowed, potatoes planted",,,
RBK01229,Broadbalk,1991,potatoes,09/05/1991,,rotary ridged,,,
RBK01230,Broadbalk,1991,potatoes,21/05/1991,,Linuron applied,,,
RBK01231,Broadbalk,1991,potatoes,01/07/1991,,"Mancozeb, zinc oxide with the wetting agent applied",,,
RBK01232,Broadbalk,1991,potatoes,10/07/1991,,Mancozeb and zinc oxide with the insecticide applied,,,
RBK01233,Broadbalk,1991,potatoes,22/07/1991,,"Mancozeb, zinc oxide with the wetting agent applied",,,
RBK01234,Broadbalk,1991,potatoes,01/08/1991,,Mancozeb with the wetting agent applied,,,
RBK01235,Broadbalk,1991,potatoes,12/08/1991,,Fentin hydroxide with the wetting agent applied,,,
RBK01236,Broadbalk,1991,potatoes,28/08/1991,,Haulm mechanically destroyed,,,
RBK01237,Broadbalk,1991,potatoes,24/09/1991,,Lifted,,,
RBK01238,Broadbalk,1991,winter wheat,27/09/1990,,"Chalk applied sections 7, 9",,,
RBK01239,Broadbalk,1991,winter wheat,02/10/1990,,autumn N treatments applied,,,
RBK01240,Broadbalk,1991,winter wheat,16/10/1990,,"rotary harrowed, seed sown",,,
RBK01241,Broadbalk,1991,winter wheat,21/11/1990,,Diflufenican with isoproturon applied (except to sections 8),,,
RBK01242,Broadbalk,1991,winter wheat,09/04/1991,,spring N treatments applied,,,
RBK01243,Broadbalk,1991,winter wheat,24/04/1991,,Prochloraz with the growth regulator applied (except to sections 6),,,
RBK01244,Broadbalk,1991,winter wheat,20/06/1991,,Propiconazole with chlorothalonil applied (except to sections 6),,,
RBK01245,Broadbalk,1991,winter wheat,02/07/1991,,Fenpropimorph applied (except to sections 6),,,
RBK01246,Broadbalk,1991,winter wheat,12/08/1991,,glyphosate with the wetting agent applied (except to sections 8),,,
RBK01247,Broadbalk,1991,winter wheat,14/08/1991,,Straw cropped sections 0,,,
RBK01248,Broadbalk,1991,winter wheat,23/08/1991,,"glyphosate alone applied (except to sections 4, 8)",,,
RBK01249,Broadbalk,1991,winter wheat,25/08/1991,,combine harvested,,,
RBK01250,Broadbalk,1992,all sections,30/09/1991,,P applied,T,,
RBK01251,Broadbalk,1992,all sections,07/10/1991,,"K, Na and Mg applied",T,,
RBK01252,Broadbalk,1992,all sections,09/10/1991,,FYM applied,T,,
RBK01253,Broadbalk,1992,all sections,11/10/1991,,ploughed and furrow pressed,B,,
RBK01254,Broadbalk,1992,fallow sections,15/01/1992,,Chisel ploughed,T,,
RBK01255,Broadbalk,1992,fallow sections,13/04/1992,,Heavy spring-tine cultivated,T,,
RBK01256,Broadbalk,1992,fallow sections,18/05/1992,,Heavy spring-tine cultivated,T,,
RBK01257,Broadbalk,1992,fallow sections,25/06/1992,,cultivated by rotary grubber,T,,
RBK01258,Broadbalk,1992,potatoes,15/01/1992,,Chisel ploughed,T,,
RBK01259,Broadbalk,1992,potatoes,10/04/1992,,N treatments applied,7,,
RBK01260,Broadbalk,1992,potatoes,13/04/1992,,Heavy spring-tine cultivated,T,,
RBK01261,Broadbalk,1992,potatoes,23/04/1992,,"rotary harrowed, planted Pentland Crown Elite 2",7,,
RBK01262,Broadbalk,1992,potatoes,13/05/1992,,Rotalin at 5.5 l in 400 l,7,,
RBK01263,Broadbalk,1992,potatoes,22/06/1992,,Manex at 2.0 l with Nu Film P at 0.18 l in 200 l,T,,
RBK01264,Broadbalk,1992,potatoes,08/07/1992,,Manex at 2.0 l and Aphox at 0.28 kg with Nu Film P at 0.18 l in 200 l,7,,
RBK01265,Broadbalk,1992,potatoes,16/07/1992,,Manex at 2.0 l with Nu Pilm P at 0.18 l in 200 l,T,,
RBK01266,Broadbalk,1992,potatoes,28/07/1992,,Manex at 2.5 l with Nu Film P at 0.18 l in 200 l,T,,
RBK01267,Broadbalk,1992,potatoes,06/08/1992,,combine harvested,T,,
RBK01268,Broadbalk,1992,potatoes,17/08/1992,,Chiltern Super-Tin 4L at 0.56 l with Nu Film P at 0.18 l in 200 l,T,,
RBK01269,Broadbalk,1992,potatoes,29/08/1992,,Chiltern Super-Tin 4L at 0.56 l with Nu Film P at 0.18 l in 200 l,T,,
RBK01270,Broadbalk,1992,potatoes,10/09/1992,,Reglone at 4.0 l in 200 1,T,,
RBK01271,Broadbalk,1992,potatoes,22/09/1992,,Haulm mechanically destroyed,@,,
RBK01272,Broadbalk,1992,potatoes,02/10/1992,,Lifted,T,,
RBK01273,Broadbalk,1992,winter wheat,31/08/1991,,Straw chopped section 0 only,T,,
RBK01274,Broadbalk,1992,winter wheat,09/10/1991,,Chalk applied at 2.9 t sections 4 and 6,T,,
RBK01275,Broadbalk,1992,winter wheat,10/10/1991,,autumn N treatments applied,T,,
RBK01276,Broadbalk,1992,winter wheat,14/10/1991,,rotary harrowed. cropped sections:,B,,
RBK01277,Broadbalk,1992,winter wheat,15/10/1991,,"rotary harrowed, Apollo, dressed Fonofos seed Treatment, drilled at 200 kg",T,,
RBK01278,Broadbalk,1992,winter wheat,16/10/1991,,Rolled,T,,
RBK01279,Broadbalk,1992,winter wheat,06/12/1991,,Stomp 400 at 3.3 l and Stefes IPU at 2.5 l in 200 l (except sections 8),T,,
RBK01280,Broadbalk,1992,winter wheat,10/04/1992,,spring N treatments applied,T,,
RBK01281,Broadbalk,1992,winter wheat,14/05/1992,,"Sportak 45 at 0.90 1, Calixin at 0.50 l and Tripart Brevis at 2.25 l in 200 l (except sections 6)",T,,
RBK01282,Broadbalk,1992,winter wheat,09/06/1992,,Chiltern Ole at 2.0 l and Mistral at 1.0 l in 200 l (except sections 6),T,,
RBK01283,Broadbalk,1992,winter wheat,23/06/1992,,Radar at 0.50 l and Mistral at 0.50 l in 200 l (except sections 6),T,,
RBK01284,Broadbalk,1992,winter wheat,28/06/1992,,Roundup at 6.0 l with High Trees Mixture B at 2.9 l in 150 l (except sections 8),T,,
RBK01285,Broadbalk,1993,all sections,08/10/1992,,P applied,T,,
RBK01286,Broadbalk,1993,all sections,13/10/1992,,"K, Na and Mg applied",T,,
RBK01287,Broadbalk,1993,all sections,14/10/1992,,FYM applied,T,,
RBK01288,Broadbalk,1993,all sections,15/10/1992,,Ploughed,lb,,
RBK01289,Broadbalk,1993,all sections,19/10/1992,,"rotary harrowed, plots 21 to 11",T,,
RBK01290,Broadbalk,1993,fallow sections,12/02/1993,,Chisel ploughed,T,,
RBK01291,Broadbalk,1993,fallow sections,24/06/1993,,cultivated by rotary grubber,T,,
RBK01292,Broadbalk,1993,fallow sections,18/10/1993,,Lifted,T,,
RBK01293,Broadbalk,1993,potatoes,12/02/1993,,Chisel ploughed,T,,
RBK01294,Broadbalk,1993,potatoes,20/04/1993,,spring N treatments applied,T,,
RBK01295,Broadbalk,1993,potatoes,28/04/1993,,Heavy spring-tine cultivated,2,,
RBK01296,Broadbalk,1993,potatoes,05/05/1993,,"rotary harrowed twice, planted Pentland Crown AA",T,,
RBK01297,Broadbalk,1993,potatoes,14/05/1993,,rotary ridged,:,,
RBK01298,Broadbalk,1993,potatoes,19/05/1993,,Rotalin at 5.5 l in 200 l,T,,
RBK01299,Broadbalk,1993,potatoes,24/05/1993,,cultivated by rotary grubber,T,,
RBK01300,Broadbalk,1993,potatoes,22/06/1993,,Ashlade Mancozeb FL at 2.25 l with Intracrop BLA at 0.2 l in 200 l,T,,
RBK01301,Broadbalk,1993,potatoes,08/07/1993,,Ashlade Mancozeb FL at 2.25 l with Intracrop BLA at 0.2 l in 200 l,T,,
RBK01302,Broadbalk,1993,potatoes,22/07/1993,,Ashlade Mancozeb FL at 2.25 l with Intracrop BLA at 0.2 l in 200 l,T,,
RBK01303,Broadbalk,1993,potatoes,06/08/1993,,Ashlade Mancozeb FL at 2.25 l with Intracrop BLA at 0.2 l in 200 l,T,,
RBK01304,Broadbalk,1993,potatoes,25/08/1993,,Chiltern Super-Tin 4L at 0.56 l with Intracrop BLA at 0.20 l in 200 l,T,,
RBK01305,Broadbalk,1993,potatoes,15/09/1993,,Stefes Diquat at 4.0 l in 200 1,T,,
RBK01306,Broadbalk,1993,potatoes,23/09/1993,,Haulm mechanically destroyed,T,,
RBK01307,Broadbalk,1993,potatoes,18/10/1993,,lifted,,,
RBK01308,Broadbalk,1993,winter wheat,07/08/1992,,Straw chopped section 0 only,T,,
RBK01309,Broadbalk,1993,winter wheat,08/10/1992,,autumn N treatments applied,T,,
RBK01310,Broadbalk,1993,winter wheat,04/11/1992,,Heavy spring-tine cultivated plots 01 & 12-20,T,,
RBK01311,Broadbalk,1993,winter wheat,06/11/1992,,"rotary harrowed, Apollo, dressed Fonofos seed Treatment, drilled at 380 seeds/m2",T,,
RBK01312,Broadbalk,1993,winter wheat,19/03/1993,,Rolled,T,,
RBK01313,Broadbalk,1993,winter wheat,20/04/1993,,spring N treatments applied,T,,
RBK01314,Broadbalk,1993,winter wheat,22/04/1993,,Astix at 2.0 l and Oxytril CM at 1.5 l in 200 l (except sections 8),T,,
RBK01315,Broadbalk,1993,winter wheat,06/05/1993,,"Mistral at 1.0 l, Sportak 45 at 0.90 l and Tripart Brevis at 2.25 l in 200 l (except sections 6)",f,,
RBK01316,Broadbalk,1993,winter wheat,10/05/1993,,Cheetah R at 2.5 l in 200 l (except sections 8),f,,
RBK01317,Broadbalk,1993,winter wheat,04/06/1993,,Starane 2 at 1.5 l in 200 l (except sections 8),,,
RBK01318,Broadbalk,1993,winter wheat,04/06/1993,,Bombardier at 2.0 l and Mistral at 1.0 l in 200 l (except sections 6),T,,
RBK01319,Broadbalk,1993,winter wheat,22/06/1993,,Corbel at 1.0 l and Radar at 0.50 l in 200 l (except sections 6),T,,
RBK01320,Broadbalk,1993,winter wheat,04/08/1993,,Roundup at 6.0 l with High Trees Mixture B at 2.9 l in 150 l (except sections 8),T,,
RBK01321,Broadbalk,1993,winter wheat,17/08/1993,,combine harvested,B,,
RBK01322,Broadbalk,1994,all sections,21/10/1993,,P applied,T,,
RBK01323,Broadbalk,1994,all sections,25/10/1993,,"K, Na and Mg applied",T,,
RBK01324,Broadbalk,1994,all sections,26/10/1993,,FYM applied,T,,
RBK01325,Broadbalk,1994,all sections,28/10/1993,,Ploughed,B,,
RBK01326,Broadbalk,1994,fallow sections,28/04/1994,,Heavy spring-tine cultivated twice,T,,
RBK01327,Broadbalk,1994,fallow sections,16/06/1994,,cultivated by rotary grubber,7,,
RBK01328,Broadbalk,1994,fallow sections,07/07/1994,,cultivated by rotary grubber,T,,
RBK01329,Broadbalk,1994,fallow sections,06/10/1994,,Lifted,T,,
RBK01330,Broadbalk,1994,potatoes,18/04/1994,,spring N treatments applied,T,,
