new_source_id,source_id,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,type,flag,record,tidy_record,Column,rate,unit,water_volume,water_volume_unit
2082,1395,W/RN/3,1953,barley second test crop,10-Nov-52,10/11/1952,,,diary record,1,ploughed,Ploughed,,,,,
2083,1396,W/RN/3,1953,barley second test crop,25-Feb-53,25/02/1953,,,diary record,1,22 cwt ground Chalk per acre applied,Ground chalk applied,,22,cwt per acre,,
2084,1397,W/RN/3,1953,barley second test crop,05-Mar-53,05/03/1953,,,diary record,1,"Nitrochalk applied, seed drilled at 3 bushels per acre",Nitro-chalk applied,,,,,
2084,1397,W/RN/3,1953,barley second test crop,05-Mar-53,05/03/1953,,,diary record,1,"Nitrochalk applied, seed drilled at 3 bushels per acre",Seed drilled,,3,bushels per acre,,
2085,1398,W/RN/3,1953,barley second test crop,13-Aug-53,13/08/1953,,,diary record,1,Harvested,Harvested,,,,,
2086,1399,W/RN/3,1953,barley second test crop,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
2087,1400,W/RN/3,1954,ley first year,16-Sep-53,16/09/1953,,,diary record,1,ploughed twice,Ploughed,,,,,
2088,1401,W/RN/3,1954,ley first year,30-Dec-53,30/12/1953,,,diary record,1,ploughed twice,Ploughed,,,,,
2089,1402,W/RN/3,1954,ley first year,05-Apr-54,05/04/1954,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2090,1403,W/RN/3,1954,ley first year,07-Apr-54,07/04/1954,,,diary record,1,seed mixture hand sown,seed mixture hand sown,,,,,
2091,1404,W/RN/3,1954,ley first year,16-Jul-54,16/07/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2092,1405,W/RN/3,1954,ley first year,17-Jun-54,17/06/1954,21-Jun-54,21/06/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2093,1406,W/RN/3,1954,ley first year,07-Jul-54,07/07/1954,15-Jul-54,15/07/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2094,1407,W/RN/3,1954,ley first year,24-Jul-54,24/07/1954,01-Aug-54,01/08/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2095,1408,W/RN/3,1954,ley first year,11-Aug-54,11/08/1954,21-Aug-54,21/08/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2096,1409,W/RN/3,1954,ley first year,08-Sep-54,08/09/1954,17-Sep-54,17/09/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2097,1410,W/RN/3,1954,ley first year,25-Sep-54,25/09/1954,01-Oct-54,01/10/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2098,1411,W/RN/3,1954,ley first year,19-Oct-54,19/10/1954,27-Oct-54,27/10/1954,diary record,1,grazed 7 times,grazed 7 times,,,,,
2099,1412,W/RN/3,1954,ley second year,25-May-54,25/05/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2100,1413,W/RN/3,1954,ley second year,26-Jul-54,26/07/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2101,1414,W/RN/3,1954,ley second year,17-May-54,17/05/1954,25-May-54,25/05/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2102,1415,W/RN/3,1954,ley second year,08-Jun-54,08/06/1954,17-Jun-54,17/06/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2103,1416,W/RN/3,1954,ley second year,21-Jun-54,21/06/1954,29-Jun-54,29/06/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2104,1417,W/RN/3,1954,ley second year,15-Jul-54,15/07/1954,24-Jul-54,24/07/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2105,1418,W/RN/3,1954,ley second year,01-Aug-54,01/08/1954,11-Aug-54,11/08/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2106,1419,W/RN/3,1954,ley second year,21-Aug-54,21/08/1954,30-Aug-54,30/08/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2107,1420,W/RN/3,1954,ley second year,17-Sep-54,17/09/1954,25-Sep-54,25/09/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2108,1421,W/RN/3,1954,ley second year,03-Oct-54,03/10/1954,11-Oct-54,11/10/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2109,1422,W/RN/3,1954,ley second year,27-Oct-54,27/10/1954,04-Nov-54,04/11/1954,diary record,1,grazed 9 times,grazed 9 times,,,,,
2110,1423,W/RN/3,1954,ley third year,25-May-54,25/05/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2111,1424,W/RN/3,1954,ley third year,21-Jul-54,21/07/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2112,1425,W/RN/3,1954,ley third year,13-May-54,13/05/1954,17-May-54,17/05/1954,diary record,1,grazed 5 times,grazed 5 times,,,,,
2113,1426,W/RN/3,1954,ley third year,31-May-54,31/05/1954,08-Jun-54,08/06/1954,diary record,1,grazed 5 times,grazed 5 times,,,,,
2114,1427,W/RN/3,1954,ley third year,29-Jun-54,29/06/1954,07-Jul-54,07/07/1954,diary record,1,grazed 5 times,grazed 5 times,,,,,
2115,1428,W/RN/3,1954,ley third year,30-Aug-54,30/08/1954,08-Sep-54,08/09/1954,diary record,1,grazed 5 times,grazed 5 times,,,,,
2116,1429,W/RN/3,1954,ley third year,11-Oct-54,11/10/1954,19-Oct-54,19/10/1954,diary record,1,grazed 5 times,grazed 5 times,,,,,
2117,1430,W/RN/3,1954,lucerne first year,16-Sep-53,16/09/1953,,,diary record,1,ploughed twice,Ploughed,,,,,
2118,1431,W/RN/3,1954,lucerne first year,30-Dec-53,30/12/1953,,,diary record,1,ploughed twice,Ploughed,,,,,
2119,1432,W/RN/3,1954,lucerne first year,02-Apr-54,02/04/1954,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2120,1433,W/RN/3,1954,lucerne first year,07-Apr-54,07/04/1954,,,diary record,1,seed sown at 26 lb per acre,seed sown,,26,lb per acre,,
2121,1434,W/RN/3,1954,lucerne first year,05-Apr-54,05/04/1954,,,diary record,1,Dusted with 2% DDT,Dusted with 2% DDT,,,,,
2122,1435,W/RN/3,1954,lucerne first year,11-Aug-54,11/08/1954,,,diary record,1,cut twice,Cut,,,,,
2123,1436,W/RN/3,1954,lucerne first year,03-Nov-54,03/11/1954,,,diary record,1,cut twice,Cut,,,,,
2124,1437,W/RN/3,1954,lucerne first year,,,,,variety,1,Du Puits,Du Puits,,,,,
2125,1438,W/RN/3,1954,lucerne second year,24-Jun-54,24/06/1954,,,diary record,1,cut three times,Cut,,,,,
2126,1439,W/RN/3,1954,lucerne second year,11-Aug-54,11/08/1954,,,diary record,1,cut three times,Cut,,,,,
2127,1440,W/RN/3,1954,lucerne second year,03-Nov-54,03/11/1954,,,diary record,1,cut three times,Cut,,,,,
2128,1441,W/RN/3,1954,lucerne third year,24-Jun-54,24/06/1954,,,diary record,1,cut three times,Cut,,,,,
2129,1442,W/RN/3,1954,lucerne third year,11-Aug-54,11/08/1954,,,diary record,1,cut three times,Cut,,,,,
2130,1443,W/RN/3,1954,lucerne third year,03-Nov-54,03/11/1954,,,diary record,1,cut three times,Cut,,,,,
2131,1444,W/RN/3,1954,potatoes first course,16-Sep-53,16/09/1953,,,diary record,1,ploughed,Ploughed,,,,,
2132,1445,W/RN/3,1954,potatoes first course,30-Dec-53,30/12/1953,,,diary record,1,ploughed,Ploughed,,,,,
2133,1446,W/RN/3,1954,potatoes first course,02-Apr-54,02/04/1954,,,diary record,1,"ridged, Basal fertilizers applied",ridged,,,,,
2133,1446,W/RN/3,1954,potatoes first course,02-Apr-54,02/04/1954,,,diary record,1,"ridged, Basal fertilizers applied",Basal fertilizers applied,,,,,
2134,1447,W/RN/3,1954,potatoes first course,06-Apr-54,06/04/1954,,,diary record,1,potatoes planted with Copper,potatoes planted with Copper,,,,,
2135,1448,W/RN/3,1954,potatoes first course,25-Jun-54,25/06/1954,,,diary record,1,earthed up,earthed up,,,,,
2136,1449,W/RN/3,1954,potatoes first course,30-Jul-54,30/07/1954,,,diary record,1,"sprayed with Copper Fungicide, 5 1b per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2137,1450,W/RN/3,1954,potatoes first course,16-Aug-54,16/08/1954,,,diary record,1,"sprayed with Copper Fungicide, 5 1b per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2138,1451,W/RN/3,1954,potatoes first course,27-Aug-54,27/08/1954,,,diary record,1,"sprayed with Copper Fungicide, 5 1b per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2139,1452,W/RN/3,1954,potatoes first course,23-Sep-54,23/09/1954,,,diary record,1,sprayed with sulphuric acid,sprayed with sulphuric acid,,,,,
2140,1453,W/RN/3,1954,potatoes first course,04-Oct-54,04/10/1954,,,diary record,1,lifted,Lifted,,,,,
2141,1454,W/RN/3,1954,potatoes first course,,,,,variety,1,Majestic,Majestic,,,,,
2142,1455,W/RN/3,1954,rye second course,01-Oct-53,01/10/1953,,,diary record,1,ploughed,Ploughed,,,,,
2143,1456,W/RN/3,1954,rye second course,22-Oct-53,22/10/1953,,,diary record,1,seed drilled at 3 bushels per acre,Seed drilled,,3,bushels per acre,,
2144,1457,W/RN/3,1954,rye second course,29-Apr-54,29/04/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2145,1458,W/RN/3,1954,rye second course,07-May-54,07/05/1954,,,diary record,1,seed hay mixture undersown on 4 plots,seeds hay mixture undersown on 4 plots,,,,,
2146,1459,W/RN/3,1954,rye second course,23-Aug-54,23/08/1954,,,diary record,1,Harvested,Harvested,,,,,
2147,1460,W/RN/3,1954,seeds hay third course,09-Apr-53,09/04/1953,,,diary record,1,seed undersown in rye,seed undersown in rye,,,,,
2148,1461,W/RN/3,1954,seeds hay third course,06-Apr-54,06/04/1954,,,diary record,1,Basal Nitrochalk applied,Basal Nitrochalk applied,,,,,
2149,1462,W/RN/3,1954,seeds hay third course,24-Jun-54,24/06/1954,,,diary record,1,first cut,first cut,,,,,
2150,1463,W/RN/3,1954,seeds hay third course,30-Jun-54,30/06/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2151,1464,W/RN/3,1954,seeds hay third course,03-Nov-54,03/11/1954,,,diary record,1,second cut,second cut,,,,,
2152,1465,W/RN/3,1954,sugar beet third course,21-Aug-53,21/08/1953,,,diary record,1,ploughed,Ploughed,,,,,
2153,1466,W/RN/3,1954,sugar beet third course,05-Nov-53,05/11/1953,,,diary record,1,ploughed,Ploughed,,,,,
2154,1467,W/RN/3,1954,sugar beet third course,29-Mar-54,29/03/1954,,,diary record,1,Basal nitrate of soda applied,Basal nitrate of soda applied,,,,,
2155,1468,W/RN/3,1954,sugar beet third course,30-Mar-54,30/03/1954,,,diary record,1,seed drilled at 16 lb per acre,Seed drilled,,16,lb per acre,,
2156,1469,W/RN/3,1954,sugar beet third course,12-May-54,12/05/1954,,,diary record,1,Dusted with DDT,Dusted with D.D.T.,,,,,
2157,1470,W/RN/3,1954,sugar beet third course,26-May-54,26/05/1954,,,diary record,1,singled,singled,,,,,
2158,1471,W/RN/3,1954,sugar beet third course,21-Jun-54,21/06/1954,,,diary record,1,"sprayed with systemic insecticide 0.5 pints per acre, high volume",sprayed with systemic insecticide,,0.5,"pints per acre, high volume",,
2159,1472,W/RN/3,1954,sugar beet third course,02-Nov-54,02/11/1954,,,diary record,1,lifted,Lifted,,,,,
2160,1473,W/RN/3,1954,sugar beet third course,,,,,variety,1,Klein E,Klein E,,,,,
2161,1474,W/RN/3,1954,potatoes first test crop,04-Nov-53,04/11/1953,,,diary record,1,ploughed,Ploughed,,,,,
2162,1475,W/RN/3,1954,potatoes first test crop,07-Apr-54,07/04/1954,,,diary record,1,"ridged, dung applied",ridged,,,,,
2162,1475,W/RN/3,1954,potatoes first test crop,07-Apr-54,07/04/1954,,,diary record,1,"ridged, dung applied",Dung applied,,,,,
2163,1476,W/RN/3,1954,potatoes first test crop,08-Apr-54,08/04/1954,,,diary record,1,"Basal fertilizers applied, potatoes hand planted",Basal fertilizers applied,,,,,
2163,1476,W/RN/3,1954,potatoes first test crop,08-Apr-54,08/04/1954,,,diary record,1,"Basal fertilizers applied, potatoes hand planted",potatoes hand planted,,,,,
2164,1477,W/RN/3,1954,potatoes first test crop,25-Jun-54,25/06/1954,,,diary record,1,earthed up,earthed up,,,,,
2165,1478,W/RN/3,1954,potatoes first test crop,30-Jul-54,30/07/1954,,,diary record,1,"sprayed with Copper Fungicide, 5 1b per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2166,1479,W/RN/3,1954,potatoes first test crop,16-Aug-54,16/08/1954,,,diary record,1,"sprayed with Copper Fungicide, 5 1b per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2167,1480,W/RN/3,1954,potatoes first test crop,27-Aug-54,27/08/1954,,,diary record,1,"sprayed with Copper Fungicide, 5 1b per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2168,1481,W/RN/3,1954,potatoes first test crop,23-Sep-54,23/09/1954,,,diary record,1,sprayed with 20); sulphuric acid,sprayed with 20% sulphuric acid,,,,,
2169,1482,W/RN/3,1954,potatoes first test crop,04-Oct-54,04/10/1954,,,diary record,1,lifted,Lifted,,,,,
2170,1483,W/RN/3,1954,potatoes first test crop,,,,,variety,1,Majestic,Majestic,,,,,
2171,1484,W/RN/3,1954,barley second test crop,02-Oct-53,02/10/1953,,,diary record,1,ploughed,Ploughed,,,,,
2172,1485,W/RN/3,1954,barley second test crop,30-Dec-53,30/12/1953,,,diary record,1,ploughed,Ploughed,,,,,
2173,1486,W/RN/3,1954,barley second test crop,08-Mar-54,08/03/1954,,,diary record,1,ground Chalk applied,Ground chalk applied,,,,,
2174,1487,W/RN/3,1954,barley second test crop,11-Mar-54,11/03/1954,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2175,1488,W/RN/3,1954,barley second test crop,17-Mar-54,17/03/1954,,,diary record,1,seed drilled at 3 bushels per acre,Seed drilled,,3,bushels per acre,,
2176,1489,W/RN/3,1954,barley second test crop,28-Aug-54,28/08/1954,,,diary record,1,Harvested,Harvested,,,,,
2177,1490,W/RN/3,1954,barley second test crop,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
2178,1491,W/RN/3,1955,ley first year,30-Sep-54,30/09/1954,,,diary record,1,ploughed twice,Ploughed,,,,,
2179,1492,W/RN/3,1955,ley first year,02-Feb-55,02/02/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2180,1493,W/RN/3,1955,ley first year,29-Apr-55,29/04/1955,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2181,1494,W/RN/3,1955,ley first year,30-Apr-55,30/04/1955,,,diary record,1,seed sown,seed sown,,,,,
2182,1495,W/RN/3,1955,ley first year,05-Jul-55,05/07/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2183,1496,W/RN/3,1955,ley first year,28-Jun-55,28/06/1955,02-Jul-55,02/07/1955,diary record,1,grazed 4 circuits,grazed 4 circuits,,,,,
2184,1497,W/RN/3,1955,ley first year,18-Jul-55,18/07/1955,26-Jul-55,26/07/1955,diary record,1,grazed 4 circuits,grazed 4 circuits,,,,,
2185,1498,W/RN/3,1955,ley first year,26-Sep-55,26/09/1955,29-Sep-55,29/09/1955,diary record,1,grazed 4 circuits,grazed 4 circuits,,,,,
2186,1499,W/RN/3,1955,ley first year,15-Oct-55,15/10/1955,26-Oct-55,26/10/1955,diary record,1,grazed 4 circuits,grazed 4 circuits,,,,,
2187,1500,W/RN/3,1955,ley second year,09-May-55,09/05/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2188,1501,W/RN/3,1955,ley second year,05-Jul-55,05/07/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2189,1502,W/RN/3,1955,ley second year,30-Apr-55,30/04/1955,09-May-55,09/05/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2190,1503,W/RN/3,1955,ley second year,19-May-55,19/05/1955,27-May-55,27/05/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2191,1504,W/RN/3,1955,ley second year,08-Jun-55,08/06/1955,20-Jun-55,20/06/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2192,1505,W/RN/3,1955,ley second year,02-Jul-55,02/07/1955,10-Jul-55,10/07/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2193,1506,W/RN/3,1955,ley second year,26-Jul-55,26/07/1955,03-Aug-55,03/08/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2194,1507,W/RN/3,1955,ley second year,29-Sep-55,29/09/1955,07-Oct-55,07/10/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2195,1508,W/RN/3,1955,ley second year,26-Oct-55,26/10/1955,03-Nov-55,03/11/1955,diary record,1,grazed 7 circuits,grazed 7 circuits,,,,,
2196,1509,W/RN/3,1955,ley third year,11-May-55,11/05/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2197,1510,W/RN/3,1955,ley third year,21-Jul-55,21/07/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2198,1511,W/RN/3,1955,ley third year,09-May-55,09/05/1955,17-May-55,17/05/1955,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2199,1512,W/RN/3,1955,ley third year,31-May-55,31/05/1955,08-Jun-55,08/06/1955,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2200,1513,W/RN/3,1955,ley third year,20-Jun-55,20/06/1955,28-Jun-55,28/06/1955,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2201,1514,W/RN/3,1955,ley third year,10-Jul-55,10/07/1955,18-Jul-55,18/07/1955,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2202,1515,W/RN/3,1955,ley third year,17-Sep-55,17/09/1955,25-Sep-55,25/09/1955,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2203,1516,W/RN/3,1955,ley third year,10-Oct-55,10/10/1955,18-Oct-55,18/10/1955,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2204,1517,W/RN/3,1955,lucerne first year,30-Sep-54,30/09/1954,,,diary record,1,ploughed twice,Ploughed,,,,,
2205,1518,W/RN/3,1955,lucerne first year,02-Feb-55,02/02/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2206,1519,W/RN/3,1955,lucerne first year,29-Apr-55,29/04/1955,,,diary record,1,Basal fertilizers applied,Basal fertilizers applied,,,,,
2207,1520,W/RN/3,1955,lucerne first year,30-Apr-55,30/04/1955,,,diary record,1,seed sown at 25 lb per acre,seed sown,,25,lb per acre,,
2208,1521,W/RN/3,1955,lucerne first year,27-Jul-55,27/07/1955,,,diary record,1,cut twice,Cut,,,,,
2209,1522,W/RN/3,1955,lucerne first year,16-Sep-55,16/09/1955,,,diary record,1,cut twice,Cut,,,,,
2210,1523,W/RN/3,1955,lucerne first year,,,,,variety,1,Du Puits,Du Puits,,,,,
2211,1524,W/RN/3,1955,lucerne second year,13-Jun-55,13/06/1955,,,diary record,1,cut three times,Cut,,,,,
2212,1525,W/RN/3,1955,lucerne second year,27-Jul-55,27/07/1955,,,diary record,1,cut three times,Cut,,,,,
2213,1526,W/RN/3,1955,lucerne second year,16-Sep-55,16/09/1955,,,diary record,1,cut three times,Cut,,,,,
2214,1527,W/RN/3,1955,lucerne third year,13-Jun-55,13/06/1955,,,diary record,1,cut three times,Cut,,,,,
2215,1528,W/RN/3,1955,lucerne third year,27-Jul-55,27/07/1955,,,diary record,1,cut three times,Cut,,,,,
2216,1529,W/RN/3,1955,lucerne third year,16-Sep-55,16/09/1955,,,diary record,1,cut three times,Cut,,,,,
2217,1530,W/RN/3,1955,potatoes first course,30-Sep-54,30/09/1954,,,diary record,1,ploughed twice,Ploughed,,,,,
2218,1531,W/RN/3,1955,potatoes first course,02-Feb-55,02/02/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2219,1532,W/RN/3,1955,potatoes first course,19-Apr-55,19/04/1955,,,diary record,1,"Basal fertilizers applied, ridged, potatoes planted with Copper",Basal fertilizers applied,,,,,
2219,1532,W/RN/3,1955,potatoes first course,19-Apr-55,19/04/1955,,,diary record,1,"Basal fertilizers applied, ridged, potatoes planted with Copper",ridged,,,,,
2219,1532,W/RN/3,1955,potatoes first course,19-Apr-55,19/04/1955,,,diary record,1,"Basal fertilizers applied, ridged, potatoes planted with Copper",Basal fertilizers applied##ridged##potatoes planted with Copper,,,,,
2220,1533,W/RN/3,1955,potatoes first course,28-Jun-55,28/06/1955,,,diary record,1,earthed up,earthed up,,,,,
2221,1534,W/RN/3,1955,potatoes first course,02-Sep-55,02/09/1955,,,diary record,1,lifted,Lifted,,,,,
2222,1535,W/RN/3,1955,potatoes first course,,,,,variety,1,Majestic,Majestic,,,,,
2223,1536,W/RN/3,1955,rye second course,26-Oct-54,26/10/1954,,,diary record,1,ploughed,Ploughed,,,,,
2224,1537,W/RN/3,1955,rye second course,20-Dec-54,20/12/1954,,,diary record,1,seed drilled at 31 bushels per acre,Seed drilled,,31,bushels per acre,,
2225,1538,W/RN/3,1955,rye second course,29-Apr-55,29/04/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2226,1539,W/RN/3,1955,rye second course,09-May-55,09/05/1955,,,diary record,1,seed hay mixture undersown on 4 plots,seeds hay mixture undersown on 4 plots,,,,,
2227,1540,W/RN/3,1955,rye second course,25-Aug-55,25/08/1955,,,diary record,1,Harvested,Harvested,,,,,
2228,1541,W/RN/3,1955,rye second course,,,,,variety,1,King II. 55/Be/1.2,King II. 55/Be/1.2,,,,,
2229,1542,W/RN/3,1955,seeds hay third course,07-May-54,07/05/1954,,,diary record,1,seed undersown in rye,seed undersown in rye,,,,,
2230,1543,W/RN/3,1955,seeds hay third course,19-Apr-55,19/04/1955,,,diary record,1,Basal Nitrochalk applied,Basal Nitrochalk applied,,,,,
2231,1544,W/RN/3,1955,seeds hay third course,13-Jun-55,13/06/1955,,,diary record,1,first cut,first cut,,,,,
2232,1545,W/RN/3,1955,seeds hay third course,14-Jun-55,14/06/1955,,,diary record,1,Nitrochalk applied,Nitro-chalk applied,,,,,
2233,1546,W/RN/3,1955,seeds hay third course,16-Sep-55,16/09/1955,,,diary record,1,second cut,second cut,,,,,
2234,1547,W/RN/3,1955,sugar beet third course,01-Oct-54,01/10/1954,,,diary record,1,ploughed twice,Ploughed,,,,,
2235,1548,W/RN/3,1955,sugar beet third course,01-Feb-55,01/02/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2236,1549,W/RN/3,1955,sugar beet third course,16-Apr-55,16/04/1955,,,diary record,1,grubbed seed drilled at 8 1b per acre,grubbed seed drilled,,8,lb per acre,,
2237,1550,W/RN/3,1955,sugar beet third course,18-Apr-55,18/04/1955,,,diary record,1,Basal nitrate of soda applied,Basal nitrate of soda applied,,,,,
2238,1551,W/RN/3,1955,sugar beet third course,10-Jun-55,10/06/1955,,,diary record,1,"sprayed with systemic insecticide, 4 pints in 40 gallons per acre",sprayed with systemic insecticide,,4,pints per acre,40,gallons per acre
2239,1552,W/RN/3,1955,sugar beet third course,22-Jun-55,22/06/1955,,,diary record,1,singled,singled,,,,,
2240,1553,W/RN/3,1955,sugar beet third course,28-Oct-55,28/10/1955,,,diary record,1,lifted,Lifted,,,,,
2241,1554,W/RN/3,1955,sugar beet third course,,,,,variety,1,Klein EB,Klein E,,,,,
2242,1555,W/RN/3,1955,potatoes first test crop,05-Nov-54,05/11/1954,,,diary record,1,ploughed twice,Ploughed,,,,,
2243,1556,W/RN/3,1955,potatoes first test crop,04-Feb-55,04/02/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2244,1557,W/RN/3,1955,potatoes first test crop,21-Apr-55,21/04/1955,,,diary record,1,"ridged, dung, Basal and treatment fertilizers applied",ridged,,,,,
2244,1557,W/RN/3,1955,potatoes first test crop,21-Apr-55,21/04/1955,,,diary record,1,"ridged, dung, Basal and treatment fertilizers applied",Dung applied,,,,,
2244,1557,W/RN/3,1955,potatoes first test crop,21-Apr-55,21/04/1955,,,diary record,1,"ridged, dung, Basal and treatment fertilizers applied",Basal applied,,,,,
2244,1557,W/RN/3,1955,potatoes first test crop,21-Apr-55,21/04/1955,,,diary record,1,"ridged, dung, Basal and treatment fertilizers applied",treatment fertilizers applied,,,,,
2245,1558,W/RN/3,1955,potatoes first test crop,22-Apr-55,22/04/1955,,,diary record,1,potatoes hand planted,potatoes hand planted,,,,,
2246,1559,W/RN/3,1955,potatoes first test crop,28-Jun-55,28/06/1955,,,diary record,1,earthed up,earthed up,,,,,
2247,1560,W/RN/3,1955,potatoes first test crop,19-Aug-55,19/08/1955,,,diary record,1,"sprayed with Copper Fungicide, 5 lb per acre",sprayed with Copper Fungicide,,5,lb per acre,,
2248,1561,W/RN/3,1955,potatoes first test crop,27-Sep-55,27/09/1955,,,diary record,1,"sprayed with arsenious compound, 1 gallons in 40 gallons per acre",sprayed with arsenious compound,,1,gallons per acre,40,gallons per acre
2249,1562,W/RN/3,1955,potatoes first test crop,03-Oct-55,03/10/1955,,,diary record,1,lifted,Lifted,,,,,
2250,1563,W/RN/3,1955,potatoes first test crop,,,,,variety,1,Majestic,Majestic,,,,,
2251,1564,W/RN/3,1955,barley second test crop,28-Oct-54,28/10/1954,,,diary record,1,ploughed twice,Ploughed,,,,,
2252,1565,W/RN/3,1955,barley second test crop,03-Feb-55,03/02/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2253,1566,W/RN/3,1955,barley second test crop,14-Mar-55,14/03/1955,,,diary record,1,ground Chalk applied,Ground chalk applied,,,,,
2254,1567,W/RN/3,1955,barley second test crop,17-Mar-55,17/03/1955,,,diary record,1,"Nitrochalk applied, seed drilled at 34 bushels per acre",Nitro-chalk applied,,,,,
2254,1567,W/RN/3,1955,barley second test crop,17-Mar-55,17/03/1955,,,diary record,1,"Nitrochalk applied, seed drilled at 34 bushels per acre",Seed drilled,,34,bushels per acre,,
2255,1568,W/RN/3,1955,barley second test crop,15-Aug-55,15/08/1955,,,diary record,1,Harvested,Harvested,,,,,
2256,1569,W/RN/3,1955,barley second test crop,,,,,variety,1,Plumage Archer,Plumage Archer,,,,,
2257,1570,W/RN/3,1956,ley first year,23-Sep-55,23/09/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2258,1571,W/RN/3,1956,ley first year,26-Oct-55,26/10/1955,,,diary record,1,ploughed twice,Ploughed,,,,,
2259,1572,W/RN/3,1956,ley first year,16-Apr-56,16/04/1956,,,diary record,1,"Basal fertilizers applied, seed sown",Basal fertilizers applied,,,,,
2259,1572,W/RN/3,1956,ley first year,16-Apr-56,16/04/1956,,,diary record,1,"Basal fertilizers applied, seed sown",seed sown,,,,,
2260,1573,W/RN/3,1956,ley first year,29-Aug-56,29/08/1956,,,diary record,1,second dressing 'Nitro-chalk' applied,"Nitro-chalk applied, second dressing",,,,,
2261,1574,W/RN/3,1956,ley first year,25-Jun-56,25/06/1956,29-Jun-56,29/06/1956,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2262,1575,W/RN/3,1956,ley first year,25-Jul-56,25/07/1956,02-Aug-56,02/08/1956,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2263,1576,W/RN/3,1956,ley first year,19-Aug-56,19/08/1956,29-Aug-56,29/08/1956,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
2264,1577,W/RN/3,1956,ley first year,14-Sep-56,14/09/1956,22-Sep-56,22/09/1956,diary record,1,grazed 6 circuits,grazed 6 circuits,,,,,
