source_id	experiment	harvest_year	plot	start year	orig_record	record	flag	amount	unit	water_volume	water_unit
7619	W/RN/3	1994	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	04-Oct-94	Produce removed.	Produce removed.					
7620	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	21-Oct-93	LLN5 only: Dolomite at 5.0 ?t.	LLN5 only: Dolomite at 5.0 ?t.					
7621	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	18-Apr-94	"PK as (0:18:36) at 417 kg, NK as (25:0:16) at 300 kg."	"PK as (0:18:36) at 417 kg, NK as (25:0:16) at 300 kg."					
7622	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	08-Jun-94	first cut.	first cut.					
7623	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	10-Jun-94	Produce removed.	Produce removed.					
7624	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	14-Jun-94	NK as (25:0:16) at 300 kg.	NK as (25:0:16) at 300 kg.					
7625	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	15-Jun-94	chalking harrowed.	chalking harrowed.					
7626	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	02-Sep-94	second cut.	second cut.					
7627	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	03-Oct-94	remainder of plot cut.	remainder of plot cut.					
7628	W/RN/3	1994	grass ley second to eighth year rotation LLN2-3 LLN2-8:	04-Oct-94	Produce removed.	Produce removed.					
7629	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	21-Oct-93	LLC5 only: Dolomite at 5.0 t.	LLC5 only: Dolomite at 5.0 t.					
7630	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	18-Apr-94	"PK as (0:18:36) at 417 kg, muriate of potash at 80 kg."	"PK as (0:18:36) at 417 kg, muriate of potash at 80 kg."					
7631	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	08-Jun-94	first cut.	first cut.					
7632	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	10-Jun-94	Produce removed.	Produce removed.					
7633	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	14-Jun-94	muriate of potash at 80 kg.	muriate of potash at 80 kg.					
7634	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	15-Jun-94	chalking harrowed.	chalking harrowed.					
7635	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	02-Sep-94	second cut.	second cut.					
7636	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	03-Oct-94	remainder of plot cut.	remainder of plot cut.					
7637	W/RN/3	1994	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	04-Oct-94	Produce removed.	Produce removed.					
7638	W/RN/3	1994	spring barley first and second treatment crop rotation AB:	15-Mar-94	ploughed.	ploughed.					
7639	W/RN/3	1994	spring barley first and second treatment crop rotation AB:	18-Mar-94	NPK as (20:10:10) at 400 kg.	NPK as (20:10:10) at 400 kg.					
7640	W/RN/3	1994	spring barley first and second treatment crop rotation AB:	21-Mar-94	"rotary harrowed, Alexis dressed Panoctine Opus drilled at 325 seed per m2."	"rotary harrowed, Alexis dressed Panoctine Opus drilled at 325 seed per m2."					
7641	W/RN/3	1994	spring barley first and second treatment crop rotation AB:	19-May-94	Vindex at LN1 1 with Duplosan new System CMPP at 2.0 1 in 200 l.	Vindex at LN1 1 with Duplosan new System CMPP at 2.0 1 in 200 l.					
7642	W/RN/3	1994	spring barley first and second treatment crop rotation AB:	12-Jun-94	Radar at 0.5 1 in 200 l.	Radar at 0.5 1 in 200 l.					
7643	W/RN/3	1994	spring barley first and second treatment crop rotation AB:	21-Aug-94	combine harvested.	combine harvested.					
7644	W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	19-Aug-93	AB only: Roundup at 5.33 1 in 200 l.	AB only: Roundup at 5.33 1 in 200 l.					
7645	W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	21-Oct-93	"PK as (0:24:24) at 168 kg. Punch broadcast at 24 seed per m2, ploughed."	"PK as (0:24:24) at 168 kg. Punch broadcast at 24 seed per m2, ploughed."					
7646	W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	10-Feb-94	Carbatamex at 3.0 kg in 200 l.	Carbatamex at 3.0 kg in 200 l.					
7647	W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	09-May-94	Rovral fallow at LN5 1 with Bravo at l.0 1 in 200 l.	Rovral fallow at LN5 1 with Bravo at l.0 1 in 200 l.					
7648	W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	12-Jun-94	Rovral fallow at LN5 1 with Bravo at l.0 1 in 300 l.	Rovral fallow at LN5 1 with Bravo at l.0 1 in 300 l.					
7649	W/RN/3	1994	Winter beans third treatment crop rotation AF and AB:	19-Aug-94	combine harvested.	combine harvested.					
7650	W/RN/3	1994	fallow first and second treatment year rotation AF:	19-Aug-93	after rye only: Roundup at 5.33 1 in 200 l.	after rye only: Roundup at 5.33 1 in 200 l.					
7651	W/RN/3	1994	fallow first and second treatment year rotation AF:	10-Sep-93	after rye only: ploughed.	after rye only: ploughed.					
7652	W/RN/3	1994	fallow first and second treatment year rotation AF:	24-Sep-93	after rye only: rotary harrowed with crumbler attached.	after rye only: rotary harrowed with crumbler attached.					
7653	W/RN/3	1994	fallow first and second treatment year rotation AF:	19-Apr-94	hay spring-tine cultivated.	hay spring-tine cultivated.					
7654	W/RN/3	1994	fallow first and second treatment year rotation AF:	27-Jun-94	rotary cultivated.	rotary cultivated.					
7655	W/RN/3	1994	Winter wheat first test crop W:	21-Oct-93	ploughed.	ploughed.					
7656	W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93	PK as (0:24:24) at 260 kg.	PK as (0:24:24) at 260 kg.					
7657	W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93	Yaltox at 150 kg.	Yaltox at 150 kg.					
7658	W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93	rotary harrowed	rotary harrowed					
7659	W/RN/3	1994	Winter wheat first test crop W:	22-Oct-93	"Mercia, dressed Panoctine, drilled at 325 seed per m2."	"Mercia, dressed Panoctine, drilled at 325 seed per m2."					
7660	W/RN/3	1994	Winter wheat first test crop W:	19-Apr-94	LN7. 140 and 210: applied as 27% N.	LN7. 140 and 210: applied as 27% N.					
7661	W/RN/3	1994	Winter wheat first test crop W:	01-May-94	Oxytril CM at LN5 1 with Duplosan new System CMPP at 2.0 1 and Halo at LN5 1 in 200 l.	Oxytril CM at LN5 1 with Duplosan new System CMPP at 2.0 1 and Halo at LN5 1 in 200 l.					
7662	W/RN/3	1994	Winter wheat first test crop W:	30-May-93	Cyclone at l.0 1 with Mistral at 0.5-1 in 200 l.	Cyclone at l.0 1 with Mistral at 0.5-1 in 200 l.					
7663	W/RN/3	1994	Winter wheat first test crop W:	14-Jun-94	rotation at 0.84 1 in 200 l.	rotation at 0.84 1 in 200 l.					
7664	W/RN/3	1994	Winter wheat first test crop W:	15-Aug-94	combine harvested.	combine harvested.					
7665	W/RN/3	1994	Winter rye second test crop R:	19-Aug-93	Roundup at 5.33 1 in 200 l.	Roundup at 5.33 1 in 200 l.					
7666	W/RN/3	1994	Winter rye second test crop R:	21-Oct-93	Dolomite at 5 t. ploughed.	Dolomite at 5 t. ploughed.					
7667	W/RN/3	1994	Winter rye second test crop R:	22-Oct-93	"PK as (0:24:24) at 260 kg. Yaltox at 150 kg. rotary harrowed, Manod, dressed Baytan, drilled at 350 seed per m2."	"PK as (0:24:24) at 260 kg. Yaltox at 150 kg. rotary harrowed, Manod, dressed Baytan, drilled at 350 seed per m2."					
7668	W/RN/3	1994	Winter rye second test crop R:	20-Apr-94	LN3. 60 and 90: applied as 27% N.	LN3. 60 and 90: applied as 27% N.					
7669	W/RN/3	1994	Winter rye second test crop R:	01-May-94	Vindex at LN4 1 with Starane 2 at 0.5 1 and new 5C Cycocel at 2.5 1 in 200 l.	Vindex at LN4 1 with Starane 2 at 0.5 1 and new 5C Cycocel at 2.5 1 in 200 l.					
7670	W/RN/3	1994	Winter rye second test crop R:	29-May-94	Radar at 0.5 1 in 200 l.	Radar at 0.5 1 in 200 l.					
7671	W/RN/3	1994	Winter rye second test crop R:	09-Aug-94	combine harvested.	combine harvested.					
7672	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	30-Aug-94	Roundup Biactive at 4.0 1 in 200 l.	Roundup Biactive at 4.0 1 in 200 l.					
7673	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	05-Sep-94	ploughed.	ploughed.					
7674	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94	"LN1 and LLN1 only: 27% N at 278 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret Timothy mixture drilled at 30 kg."	"LN1 and LLN1 only: 27% N at 278 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret Timothy mixture drilled at 30 kg."					
7675	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-94	"LC1 and LLC1 only: 27% N at 185 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."	"LC1 and LLC1 only: 27% N at 185 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."					
7676	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	06-Apr-95	rolled.	rolled.					
7677	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	12-Apr-95	PK as (0:20:32) at 469 kg.	PK as (0:20:32) at 469 kg.					
7678	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	12-Apr-95	LN1 and LLN1 only: NK as 25:0:16 at 300 kg.	LN1 and LLN1 only: NK as 25:0:16 at 300 kg.					
7679	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	12-Apr-95	LC1 and LLC1 only: muriate of potash at 80 kg.	LC1 and LLC1 only: muriate of potash at 80 kg.					
7680	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	13-Jun-95	first cut.	first cut.					
7681	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	15-Jun-95	Produce removed.	Produce removed.					
7682	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Jun-95	LN1 and LLN1 only: NK as (25:0:16) at 300 kg.	LN1 and LLN1 only: NK as (25:0:16) at 300 kg.					
7683	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Jun-95	LC1 and LLC1 only: muriate of potash at 80 kg.	LC1 and LLC1 only: muriate of potash at 80 kg.					
7684	W/RN/3	1995	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	19-Dec-95	second cut.	second cut.					
7685	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	04-Oct-94	LLN5 only: Dolomite at 5.0 t.	LLN5 only: Dolomite at 5.0 t.					
7686	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	05-Apr-95	chalking harrowed.	chalking harrowed.					
7687	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	06-Apr-95	rolled.	rolled.					
7688	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	12-Apr-95	"PK as (0:20:32) at 469 kg, NK as (25:0:16) at 300 kg."	"PK as (0:20:32) at 469 kg, NK as (25:0:16) at 300 kg."					
7689	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	13-Jun-95	first cut.	first cut.					
7690	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	15-Jun-95	Produce removed.	Produce removed.					
7691	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	19-Jun-95	NK as (25:0:16) at 300 kg.	NK as (25:0:16) at 300 kg.					
7692	W/RN/3	1995	grass ley second to eighth year rotation LLN2-3 LLN2-8:	19-Dec-95	second cut.	second cut.					
7693	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	04-Oct-94	LLC5 only: Dolomite at 5.0 t.	LLC5 only: Dolomite at 5.0 t.					
7694	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	05-Apr-95	chalking harrowed.	chalking harrowed.					
7695	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	06-Apr-95	rolled.	rolled.					
7696	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	12-Apr-95	"PK as (0:20:32) at 469 kg, muriate of potash at 80 kg."	"PK as (0:20:32) at 469 kg, muriate of potash at 80 kg."					
7697	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	13-Jun-95	first cut.	first cut.					
7698	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	15-Jun-95	Produce removed.	Produce removed.					
7699	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	19-Jun-95	muriate of potash at 80 kg.	muriate of potash at 80 kg.					
7700	W/RN/3	1995	clover grass ley second to eighth year rotation LLC2-3 and LLC2-8:	19-Dec-95	second cut.	second cut.					
7701	W/RN/3	1995	spring barley first and second treatment crop rotation AB:	30-Aug-94	Roundup Biactive at 4.0 1 in 200 l.	Roundup Biactive at 4.0 1 in 200 l.					
7702	W/RN/3	1995	spring barley first and second treatment crop rotation AB:	05-Sep-94	first treatment crop only: ploughed.	first treatment crop only: ploughed.					
7703	W/RN/3	1995	spring barley first and second treatment crop rotation AB:	21-Mar-95	second treatment crop only: ploughed.	second treatment crop only: ploughed.					
7704	W/RN/3	1995	spring barley first and second treatment crop rotation AB:	24-Mar-95	"NPK applied as (20:10:10) at 400 kg. rotary harrowed, Alexis, dressed Baytan, drilled at 350 seed per m2."	"NPK applied as (20:10:10) at 400 kg. rotary harrowed, Alexis, dressed Baytan, drilled at 350 seed per m2."					
7705	W/RN/3	1995	spring barley first and second treatment crop rotation AB:	02-Jun-95	ally at 30 g with Starane 2 at 0.5 1 in 300 l.	ally at 30 g with Starane 2 at 0.5 1 in 300 l.					
7706	W/RN/3	1995	spring barley first and second treatment crop rotation AB:	07-Aug-95	combine harvested.	combine harvested.					
7707	W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	30-Aug-94	AB only: Roundup Biactive at 4.0 1 in 200 l.	AB only: Roundup Biactive at 4.0 1 in 200 l.					
7708	W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	06-Oct-94	"PK as (0:24:24) at 168 kg. Punch broadcast at 16 seed per m2, ploughed."	"PK as (0:24:24) at 168 kg. Punch broadcast at 16 seed per m2, ploughed."					
7709	W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	02-Jun-95	Rovral fallow at 2.0 1 in 300 l.	Rovral fallow at 2.0 1 in 300 l.					
7710	W/RN/3	1995	Winter beans third treatment crop rotation AF and AB:	07-Aug-95	combine harvested.	combine harvested.					
7711	W/RN/3	1995	fallow first and second treatment year rotation AF:	30-Aug-94	first year only: Roundup Biactive at 4.0 1 in 200 l.	first year only: Roundup Biactive at 4.0 1 in 200 l.					
7712	W/RN/3	1995	fallow first and second treatment year rotation AF:	05-Sep-94	first year only: ploughed.	first year only: ploughed.					
7713	W/RN/3	1995	fallow first and second treatment year rotation AF:	21-Mar-95	second year only: ploughed.	second year only: ploughed.					
7714	W/RN/3	1995	fallow first and second treatment year rotation AF:	06-Jun-95	rotary cultivated.	rotary cultivated.					
7715	W/RN/3	1995	fallow first and second treatment year rotation AF:	19-Jul-95	spiked rotary cultivated.	spiked rotary cultivated.					
7716	W/RN/3	1995	Winter wheat first test crop W:	26-Sep-94	Barclay Gallup at 4.0 1 in 200 l.	Barclay Gallup at 4.0 1 in 200 l.					
7717	W/RN/3	1995	Winter wheat first test crop W:	05-Oct-94	ploughed.	ploughed.					
7718	W/RN/3	1995	Winter wheat first test crop W:	06-Oct-94	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."	"PK applied as (0:24:24) at 260 kg. Yaltox at 150 kg, rotary harrowed, Mercia, dressed Rappor, drilled at 300 seed per m2, rolled."					
7719	W/RN/3	1995	Winter wheat first test crop W:	28-Nov-94	Panther at 2.0 1 with Decis at 200 ml in 200 l. 2	Panther at 2.0 1 with Decis at 200 ml in 200 l. 2					
7720	W/RN/3	1995	Winter wheat first test crop W:	25-Apr-95	LN7. 140 and 210: applied as 27% N. .	LN7. 140 and 210: applied as 27% N. .					
7721	W/RN/3	1995	Winter wheat first test crop W:	28-Apr-95	Haio at 2.0 1 in 200 l.	Haio at 2.0 1 in 200 l.					
7722	W/RN/3	1995	Winter wheat first test crop W:	01-Jun-95	Cyclone at l.0 1 with Mallard 750EC at 0.3 1 in 200 l.	Cyclone at l.0 1 with Mallard 750EC at 0.3 1 in 200 l.					
7723	W/RN/3	1995	Winter wheat first test crop W:	29-Jun-95	pirimicarb 50 DG at 280 g in 300 l.	pirimicarb 50 DG at 280 g in 300 l.					
7724	W/RN/3	1995	Winter wheat first test crop W:	04-Aug-95	combine harvested.	combine harvested.					
7725	W/RN/3	1995	Winter rye second test crop R:	30-Aug-94	Roundup Biactive at 4.0 1 in 200 l.	Roundup Biactive at 4.0 1 in 200 l.					
7726	W/RN/3	1995	Winter rye second test crop R:	05-Sep-94	ploughed.	ploughed.					
7727	W/RN/3	1995	Winter rye second test crop R:	04-Oct-94	Dolomite at 5 t.	Dolomite at 5 t.					
7728	W/RN/3	1995	Winter rye second test crop R:	06-Oct-94	"PK as (0:24:24) at 260 kg, Yaltox at 150 kg. rolled, harrowed."	"PK as (0:24:24) at 260 kg, Yaltox at 150 kg. rolled, harrowed."					
7729	W/RN/3	1995	Winter rye second test crop R:	11-Oct-94	"rotary harrowed, Manod, dressed Cerevax, drilled at 400 seed per m2."	"rotary harrowed, Manod, dressed Cerevax, drilled at 400 seed per m2."					
7730	W/RN/3	1995	Winter rye second test crop R:	25-Apr-95	N 30 60 and 90: applied as 27% N.	N 30 60 and 90: applied as 27% N.					
7731	W/RN/3	1995	Winter rye second test crop R:	28-Apr-95	Punch C at 0.625 I with Calixin at 0.35 1 and Starane 2 at l.0 1 in 200 l.	Punch C at 0.625 I with Calixin at 0.35 1 and Starane 2 at l.0 1 in 200 l.					
7732	W/RN/3	1995	Winter rye second test crop R:	29-Jun-95	pirimicarb 50 DG at 280 g in 300 l.	pirimicarb 50 DG at 280 g in 300 l.					
7733	W/RN/3	1995	Winter rye second test crop R:	07-Aug-95	combine harvested.	combine harvested.					
7734	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	18-Sep-95	ploughed.	ploughed.					
7735	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	23-Sep-95	rolled.	rolled.					
7736	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	29-Sep-95	"LN1 and LLN1 only: 34.5% N at 217 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret RVP Timothy mixture drilled at 30 kg."	"LN1 and LLN1 only: 34.5% N at 217 kg, rotary harrowed, 50% Rossa meadow fescue and 50% Beret RVP Timothy mixture drilled at 30 kg."					
7737	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	29-Sep-95	"LC1 and LLC1 only: 34.5% N at 145 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."	"LC1 and LLC1 only: 34.5% N at 145 kg, rotary harrowed, 40% Rossa meadow fescue, 48% Beret RVP Timothy and 12% Huia white clover mixture drilled at 30 kg."					
7738	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	18-Mar-96	PK as (0:20:32) at 469 kg.	PK as (0:20:32) at 469 kg.					
7739	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	18-Mar-96	LN1 and LLN1 only: NK as (25:0:16) at 300 kg.	LN1 and LLN1 only: NK as (25:0:16) at 300 kg.					
7740	W/RN/3	1996	grass ley and clover grass ley first year rotation LN1 LC1 LLN1 and LLC1:	18-Mar-96	LC1 and LLC1 only: muriate of potash at 80 kg.	LC1 and LLC1 only: muriate of potash at 80 kg.					
