record_id,source_id,sequence,Experiment,harvest_year,plots,start_date_orig,start date,end_date_orig,end_date,primary_activity,flag,record,crop,form,purpose,rate,unit,water_volume,water_volume_unit,method,orig_record
,3767,,R/BK/1,1982,w wheat,26-May-82,,,,AGRO_00000024,2,Propiconazole,,http://aims.fao.org/aos/agrovoc/c_36846,,0.12,kg/ha,250,l/ha,,propiconazole at 0.12 kg in 250 1
,3768,,R/BK/1,1982,w wheat,17-Jun-82,,,,AGRO_00000024,2,Propiconazole,,http://aims.fao.org/aos/agrovoc/c_36846,,0.12,kg/ha,250,l/ha,,propiconazole at 0.12 kg and pirimicarb at 0.14 kg in 250 1
,3768,,R/BK/1,1982,w wheat,17-Jun-82,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,propiconazole at 0.12 kg and pirimicarb at 0.14 kg in 250 1
,3769,,R/BK/1,1982,w wheat,10-Aug-82,,,,AGRO_00000024,2,"Plots 03, 05 and 06, sections 0, 1, 5, 6 and 7 and plot 05, section 9: glyphosate",,http://aims.fao.org/aos/agrovoc/c_24849,,1.4,kg/ha,250,,l/ha,"plots 03, 05 and 06, sections 0, 1, 5, 6 and 7 and plot 05, section 9: glyphosate at 1.4 kg in 250 1."
,3771,,R/BK/1,1982,potatoes,16-Apr-82,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3772,,R/BK/1,1982,potatoes,17-Apr-82,,,,AGRO_01000000,2,N applied,,,c_5195,,,,,,N applied
,3773,,R/BK/1,1982,potatoes,20-Apr-82,,,,http://purl.obolibrary.org/obo/AGRO_00000231,2,Potatoes planted,,,,,,,,,"spike rotary cultivated, potatoes planted"
,3775,,R/BK/1,1982,potatoes,17-May-82,,,,AGRO_00000024,2,Linuron,,http://aims.fao.org/aos/agrovoc/c_31405,,1.1,kg/ha,250,,l/ha,Linuron at 1.1 kg and paraquat at 0.5 kg ion in 250 1.
,3775,,R/BK/1,1982,potatoes,17-May-82,,,,AGRO_00000024,2,Paraquat,,c_31452,,0.5,kg ion/ha,250,,l/ha,Linuron at 1.1 kg and paraquat at 0.5 kg ion in 250 1.
,3776,,R/BK/1,1982,potatoes,14-Jun-82,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,250,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kg in 250 1
,3776,,R/BK/1,1982,potatoes,14-Jun-82,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kg in 250 1
,3777,,R/BK/1,1982,potatoes,30-Jun-82,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,250,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kg in 250 1
,3777,,R/BK/1,1982,potatoes,30-Jun-82,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kg in 250 1
,3778,,R/BK/1,1982,potatoes,12-Jul-82,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,250,,l/ha,mancozeb at 1.4 kg in 250 1
,3779,,R/BK/1,1982,potatoes,26-Jul-82,,,,diary record,1,Ofurace,,,,0.12,kg/ha,250,l/ha,,Ofurace at 0.12 kg and maneb at 1.2 kg and pirimicarb at 0.14 kg in 250 l
,3779,,R/BK/1,1982,potatoes,26-Jul-82,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Maneb,,http://aims.fao.org/aos/agrovoc/c_31407,,1.2,kg/ha,250,l/ha,,Ofurace at 0.12 kg and maneb at 1.2 kg and pirimicarb at 0.14 kg in 250 l
,3779,,R/BK/1,1982,potatoes,26-Jul-82,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,Ofurace at 0.12 kg and maneb at 1.2 kg and pirimicarb at 0.14 kg in 250 l
,3780,,R/BK/1,1982,potatoes,09-Aug-82,,,,diary record,1,Ofurace,,,,0.12,kg/ha,250,l/ha,,Ofurace at 0.12 kg and maneb at 1.2 kg  in 250 l
,3780,,R/BK/1,1982,potatoes,09-Aug-82,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Maneb,,http://aims.fao.org/aos/agrovoc/c_31407,,1.2,kg/ha,250,l/ha,,Ofurace at 0.12 kg and maneb at 1.2 kg  in 250 l
,3781,,R/BK/1,1982,potatoes,21-Aug-82,,,,mechanical crop destruction process,2,Haulm mechanically destroyed,,,,,,,,,Haulm mechanically destroyed
,3782,,R/BK/1,1982,potatoes,24-Aug-82,,,,http://aims.fao.org/aos/agrovoc/c_2402,2,Desiccant applied BOV,,Brown Oil of Vitriol (BOV),,170,l/ha,,,,desiccant applied BOV at 170 1.
,3783,,R/BK/1,1982,potatoes,13-Sep-82,,,,c_26844,2,Lifted,,,,,,,,,lifted
,3784,,R/BK/1,1982,fallow,11-Sep-81,,,,http://aims.fao.org/aos/agrovoc/c_25206,2,Chalk,,chalk,,2.9,tonnes/ha,,,,Chalk at 2.9 t.
,3785,,R/BK/1,1982,fallow,16-Apr-82,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3787,,R/BK/1,1982,fallow,12-May-82,,,,AGRO_00000004,2,Rolled,,,c_6636,,,,,,"rolled, spring-tine cultivated"
,3787,,R/BK/1,1982,fallow,12-May-82,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,"rolled, spring-tine cultivated"
,3789,,R/BK/1,1982,fallow,30-Jun-82,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3791,,R/BK/1,1983,all sections,16-Sep-82,,,,diary record,1,Superphosphate applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3791,,R/BK/1,1983,all sections,16-Sep-82,,,,,1,Sulphate of potash applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3791,,R/BK/1,1983,all sections,16-Sep-82,,,,,1,Sulphate of soda applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3791,,R/BK/1,1983,all sections,16-Sep-82,,,,,1,Kieserite applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3791,,R/BK/1,1983,all sections,16-Sep-82,,,,http://aims.fao.org/aos/agrovoc/c_10795,2,Castor meal applied,,castor bean meal,,96,kgN/ha,,,,"Superphosphate, sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3792,,R/BK/1,1983,all sections,20-Sep-82,,,,AGRO_01000000,2,FYM applied,,http://aims.fao.org/aos/agrovoc/c_2810,,t/ha,,,,,"FYM applied, ploughed"
,3793,,R/BK/1,1983,all sections,28-Oct-82,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3794,,R/BK/1,1983,winter wheat,02-Sep-82,,,,http://aims.fao.org/aos/agrovoc/c_25206,2,"Sections 6, 8 and 9 only Chalk",,chalk,,2.9,tonnes/ha,,,,"sections 6, 8 and 9 only Chalk at 2.9 t"
,3795,,R/BK/1,1983,winter wheat,16-Sep-82,,,,diary record,1,Autumn N applied to plot 18,,,,,,,,,autumn N applied to plot 18
,3797,,R/BK/1,1983,winter wheat,15-Apr-83,,,,diary record,1,Spring N applied,,,,,,,,,spring N applied
,3798,,R/BK/1,1983,winter wheat,16-Apr-83,,,,AGRO_00000024,2,"Brittox (mecoprop, bromoxynil, ioxynil) (not applied to section 8)",,Brittox,,3.5,l/ha,250,,l/ha,"(not applied to section 8) mecoprop, bromoxynil and ioxynil (as 'Brittox' at 3.5 l) with isoproturon at 2.1 kg in 250 1."
,3798,,R/BK/1,1983,winter wheat,16-Apr-83,,,,diary record,2,Isoproturon (not applied to section 8),,http://aims.fao.org/aos/agrovoc/c_31399,,2.1,kg/ha,250,l/ha,,"(not applied to section 8) mecoprop, bromoxynil and ioxynil (as 'Brittox' at 3.5 l) with isoproturon at 2.1 kg in 250 1."
,3799,,R/BK/1,1983,winter wheat,26-May-83,,,,AGRO_00000024,2,Propiconazole,,http://aims.fao.org/aos/agrovoc/c_36846,,0.12,kg/ha,500,l/ha,,propiconazole at 0.12 kg in 500 l
,3800,,R/BK/1,1983,winter wheat,30-Jun-83,,,,AGRO_00000024,2,Propiconazole,,http://aims.fao.org/aos/agrovoc/c_36846,,0.12,kg/ha,250,l/ha,,propiconazole at 0.12 kg in 250 1
,3803,,R/BK/1,1983,potatoes,05-May-83,,,,AGRO_01000000,2,N applied,,,c_5195,,,,,,"N applied, heavy spring-tine cultivated"
,3804,,R/BK/1,1983,potatoes,10-May-83,,,,http://purl.obolibrary.org/obo/AGRO_00000231,2,Potatoes planted,,,,,,,,,"rotary harrowed, potatoes planted"
,3806,,R/BK/1,1983,potatoes,03-Jun-83,,,,AGRO_00000024,2,Linuron,,http://aims.fao.org/aos/agrovoc/c_31405,,1.6,l/ha,500,,l/ha,Linuron at 1.6 1 and paraquat at 0.56 kg ion in 500 1.
,3806,,R/BK/1,1983,potatoes,03-Jun-83,,,,AGRO_00000024,2,Paraquat,,c_31452,,0.56,kg ion/ha,500,,l/ha,Linuron at 1.6 1 and paraquat at 0.56 kg ion in 500 1.
,3807,,R/BK/1,1983,potatoes,22-Jun-83,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,250,,l/ha,mancozeb at 1.4 kg in 250 1
,3808,,R/BK/1,1983,potatoes,01-Jul-83,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,250,l/ha,,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3808,,R/BK/1,1983,potatoes,01-Jul-83,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3809,,R/BK/1,1983,potatoes,08-Jul-83,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,250,l/ha,,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3809,,R/BK/1,1983,potatoes,08-Jul-83,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3810,,R/BK/1,1983,potatoes,18-Jul-83,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,250,l/ha,,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3810,,R/BK/1,1983,potatoes,18-Jul-83,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3811,,R/BK/1,1983,potatoes,28-Jul-83,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,250,l/ha,,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3811,,R/BK/1,1983,potatoes,28-Jul-83,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 1
,3812,,R/BK/1,1983,potatoes,11-Aug-83,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,250,l/ha,,Fentin hydroxide at 0.28 kg in 250 1
,3813,,R/BK/1,1983,potatoes,30-Aug-83,,,,mechanical crop destruction process,2,Haulm mechanically destroyed,,,,,,,,,Haulm mechanically destroyed
,3814,,R/BK/1,1983,potatoes,01-Sep-83,,,,c_26844,2,Lifted,,,,,,,,,lifted
,3815,,R/BK/1,1983,fallow,02-Sep-82,,,,http://aims.fao.org/aos/agrovoc/c_25206,2,Chalk,,chalk,,2.9,tonnes/ha,,,,Chalk at 2.9 t.
,3819,,R/BK/1,1983,fallow,23-Jun-83,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3821,,R/BK/1,1983,fallow,21-Jul-83,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3822,,R/BK/1,1984,all sections,06-Sep-83,,,,diary record,1,Sulphate of potash applied,,,,,,,,,"Sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3822,,R/BK/1,1984,all sections,06-Sep-83,,,,,1,Sulphate of soda applied,,,,,,,,,"Sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3822,,R/BK/1,1984,all sections,06-Sep-83,,,,,1,Kieserite applied,,,,,,,,,"Sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3822,,R/BK/1,1984,all sections,06-Sep-83,,,,http://aims.fao.org/aos/agrovoc/c_10795,2,Castor meal applied,,castor bean meal,,96,kgN/ha,,,,"Sulphate of potash, sulphate of soda, kieserite and castor meal applied"
,3823,,R/BK/1,1984,all sections,07-Sep-83,,,,diary record,1,Superphosphate,,,,,,,,,Superphosphate applied
,3824,,R/BK/1,1984,all sections,08-Sep-83,,,,AGRO_01000000,2,FYM applied,,http://aims.fao.org/aos/agrovoc/c_2810,,t/ha,,,,,FYM applied
,3826,,R/BK/1,1984,all sections,04-Oct-83,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3827,,R/BK/1,1984,winter wheat,31-Aug-83,,,,http://aims.fao.org/aos/agrovoc/c_25206,2,Chalk Sections 0 and 5 only,,chalk,,2.9,tonnes/ha,,,,sections 0 and 5 only Chalk at 2.9 t.
,3828,,R/BK/1,1984,winter wheat,07-Sep-83,,,,diary record,1,Autumn N applied,,,,,,,,,autumn N applied
,3830,,R/BK/1,1984,winter wheat,01-Dec-83,,,,diary record,1,Chlortoluron (not to section 8),,,,3.5,kg/ha,250,l/ha,,(not applied to section 8) chlortoluron at 3.5 kg in 250 1
,3831,,R/BK/1,1984,winter wheat,10-Apr-84,,,,diary record,1,Cyanazine,,,,0.3,l/ha,250,l/ha,,Cyanazine at 0.30 1 and mecoprop at 2.0 1 in 250 1.
,3831,,R/BK/1,1984,winter wheat,10-Apr-84,,,,AGRO_00000024,2,Mecoprop,,http://aims.fao.org/aos/agrovoc/c_e4855bfd,,2,l/ha,250,,l/ha,Cyanazine at 0.30 1 and mecoprop at 2.0 1 in 250 1.
,3832,,R/BK/1,1984,winter wheat,13-Apr-84,,,,diary record,1,Spring N applied,,,,,,,,,spring N applied
,3833,,R/BK/1,1984,winter wheat,11-Jun-84,,,,AGRO_00000024,2,Propiconazole,,http://aims.fao.org/aos/agrovoc/c_36846,,0.25,kg/ha,250,l/ha,,propiconazole at 0.25 kg in 250 1.
,3834,,R/BK/1,1984,winter wheat,28-Jun-84,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,500,,l/ha,pirimicarb at 0.14 kg in 500 1.
,3837,,R/BK/1,1984,potatoes,03-Apr-84,,,,AGRO_01000000,2,N applied,,,c_5195,,,,,,N applied
,3838,,R/BK/1,1984,potatoes,04-Apr-84,,,,http://purl.obolibrary.org/obo/AGRO_00000231,2,Potatoes planted,,,,,,,,,"rotary harrowed, potatoes planted"
,3840,,R/BK/1,1984,potatoes,03-May-84,,,,AGRO_00000024,2,Linuron,,http://aims.fao.org/aos/agrovoc/c_31405,,1.3,kg/ha,500,,l/ha,Linuron at 1.3 kg and paraquat at 0.50 kg ion in 500 1.
,3840,,R/BK/1,1984,potatoes,03-May-84,,,,AGRO_00000024,2,Paraquat,,c_31452,,0.5,kg ion/ha,500,,l/ha,Linuron at 1.3 kg and paraquat at 0.50 kg ion in 500 1.
,3841,,R/BK/1,1984,potatoes,19-Jun-84,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,250,l/ha,,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 l
,3841,,R/BK/1,1984,potatoes,19-Jun-84,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,250,,l/ha,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 250 l
,3842,,R/BK/1,1984,potatoes,16-Jul-84,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,200,l/ha,,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 200 l
,3842,,R/BK/1,1984,potatoes,16-Jul-84,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,200,,l/ha,Fentin hydroxide at 0.28 kg and pirimicarb at 0.14 kg in 200 l
,3843,,R/BK/1,1984,potatoes,03-Jul-84,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,200,l/ha,,Fentin hydroxide at 0.28 kg in 200 l
,3844,,R/BK/1,1984,potatoes,30-Jul-84,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,200,l/ha,,Fentin hydroxide at 0.28 kg in 200 l
,3845,,R/BK/1,1984,potatoes,13-Aug-84,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,200,l/ha,,Fentin hydroxide at 0.28 kg in 200 l
,3846,,R/BK/1,1984,potatoes,28-Aug-84,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,200,l/ha,,Fentin hydroxide at 0.28 kg in 200 l
,3847,,R/BK/1,1984,potatoes,03-Sep-84,,,,mechanical crop destruction process,2,Haulm mechanically destroyed,,,,,,,,,Haulm mechanically destroyed
,3848,,R/BK/1,1984,potatoes,04-Sep-84,,,,c_26844,2,Lifted,,,,,,,,,lifted
,3849,,R/BK/1,1984,fallow,31-Aug-83,,,,http://aims.fao.org/aos/agrovoc/c_25206,2,Chalk,,chalk,,2.9,tonnes/ha,,,,Chalk at 2.9 t.
,3854,,R/BK/1,1984,fallow,25-Jun-84,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3856,,R/BK/1,1985,all sections,18-Sep-84,,,,diary record,1,Kieserite applied,,,,,,,,,"Sulphate of soda, kieserite and castor meal applied"
,3856,,R/BK/1,1985,all sections,18-Sep-84,,,,,1,Sulphate of soda applied,,,,,,,,,"Sulphate of soda, kieserite and castor meal applied"
,3856,,R/BK/1,1985,all sections,18-Sep-84,,,,http://aims.fao.org/aos/agrovoc/c_10795,2,Castor meal applied,,castor bean meal,,96,kgN/ha,,,,"Sulphate of soda, kieserite and castor meal applied"
,3857,,R/BK/1,1985,all sections,28-Sep-84,,,,diary record,1,"Sulphate of potash, superphosphate applied",,,,,,,,,"Sulphate of potash, superphosphate applied"
,3858,,R/BK/1,1985,all sections,01-Oct-84,,,,AGRO_01000000,2,FYM applied,,http://aims.fao.org/aos/agrovoc/c_2810,,t/ha,,,,,"FYM applied, ploughed"
,3859,,R/BK/1,1985,all sections,16-Oct-84,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3860,,R/BK/1,1985,w wheat,08-Sep-84,,,,http://aims.fao.org/aos/agrovoc/c_25206,2,"Sections 1, 2 and 3 only Chalk",,chalk,,2.9,tonnes/ha,,,,"sections 1, 2 and 3 only Chalk at 2.9 t."
,3861,,R/BK/1,1985,w wheat,28-Sep-84,,,,diary record,1,Autumn N treatment applied,,,,,,,,,autumn N treatment applied
,3863,,R/BK/1,1985,w wheat,10-Apr-85,,,,diary record,2,Isoproturon (not applied to section 8),,http://aims.fao.org/aos/agrovoc/c_31399,,2,kg/ha,200,l/ha,,"(not applied to section 8) Isoproturon at 2.0 kg with mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg in 200 1."
,3863,,R/BK/1,1985,w wheat,10-Apr-85,,,,AGRO_00000024,2,Mecoprop (not applied to section 8),,http://aims.fao.org/aos/agrovoc/c_e4855bfd,,1.6,kg/ha,200,,l/ha,"(not applied to section 8) Isoproturon at 2.0 kg with mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg in 200 1."
,3863,,R/BK/1,1985,w wheat,10-Apr-85,,,,AGRO_00000024,2,Bromoxynil (not applied to section 8),,http://aims.fao.org/aos/agrovoc/c_31280,,0.2,kg/ha,200,l/ha,,"(not applied to section 8) Isoproturon at 2.0 kg with mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg in 200 1."
,3863,,R/BK/1,1985,w wheat,10-Apr-85,,,,AGRO_00000024,2,Ioxynil (not applied to section 8),,http://aims.fao.org/aos/agrovoc/c_31397,,0.2,kg/ha,200,l/ha,,"(not applied to section 8) Isoproturon at 2.0 kg with mecoprop at 1.6 kg, bromoxynil at 0.20 kg and ioxynil at 0.20 kg in 200 1."
,3864,,R/BK/1,1985,w wheat,18-Apr-85,,,,diary record,1,Spring N treatment applied,,,,,,,,,spring N treatments applied
,3865,,R/BK/1,1985,w wheat,19-Apr-85,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Prochloraz (not applied to section 6),,http://aims.fao.org/aos/agrovoc/c_31471,,0.4,kg/ha,200,l/ha,,(not applied to section 6) Prochloraz at 0.40 kg and carbendazim at 0.15 kg and Chlormequat at 1.3 kg in 200 1
,3865,,R/BK/1,1985,w wheat,19-Apr-85,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Carbendazim (not applied to section 6),,http://aims.fao.org/aos/agrovoc/c_31291,,0.15,kg/ha,200,l/ha,,(not applied to section 6) Prochloraz at 0.40 kg and carbendazim at 0.15 kg and Chlormequat at 1.3 kg in 200 1
,3865,,R/BK/1,1985,w wheat,19-Apr-85,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Chlormequat chloride (not applied to section 6),,http://aims.fao.org/aos/agrovoc/c_1572,,1.3,kg/ha,200,l/ha,,(not applied to section 6) Prochloraz at 0.40 kg and carbendazim at 0.15 kg and Chlormequat at 1.3 kg in 200 1
,3866,,R/BK/1,1985,w wheat,14-Jun-85,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,Fenpropimorph (except section 6),,http://aims.fao.org/aos/agrovoc/c_36915,,0.75,kg/ha,200,l/ha,,(except section 6) Fenpropimorph at 0.75 kg with captafol at 1.3 kg in 200 1
,3866,,R/BK/1,1985,w wheat,14-Jun-85,,,,diary record,1,Captafol (except section 6),,,,1.3,kg/ha,200,l/ha,,(except section 6) Fenpropimorph at 0.75 kg with captafol at 1.3 kg in 200 1
,3867,,R/BK/1,1985,w wheat,02-Jul-85,,,,diary record,1,Propiconazole (except section 6),,,,0.12,kg/ha,200,l/ha,,(except section 6) propiconazole at 0.12 kg with carbendazim and maneb (as 'Septal' at 2.5 kg) in 200 1.
,3867,,R/BK/1,1985,w wheat,02-Jul-85,,,,http://aims.fao.org/aos/agrovoc/c_27879,2,"Septal (Carbendazim, Maneb) (except section 6)",,Septal,,2.5,kg/ha,200,l/ha,,(except section 6) propiconazole at 0.12 kg with carbendazim and maneb (as 'Septal' at 2.5 kg) in 200 1.
,3868,,R/BK/1,1985,w wheat,17-Jul-85,,,,AGRO_00000024,2,Pirimicarb (not applied to section 6),,,,0.14,kg/ha,200,,l/ha,(not applied to section 6) pirimicarb at 0.14 kg in 200 1
,3870,,R/BK/1,1985,potatoes,24-Apr-85,,,,http://purl.obolibrary.org/obo/AGRO_00000231,2,Planted,,,,,,,,,planted
,3871,,R/BK/1,1985,potatoes,17-May-85,,,,AGRO_00000024,2,Linuron,,http://aims.fao.org/aos/agrovoc/c_31405,,1.3,kg/ha,500,,l/ha,Linuron at 1.3 kg with paraquat at 0.50 kg ion in 500 1.
,3871,,R/BK/1,1985,potatoes,17-May-85,,,,AGRO_00000024,2,Paraquat,,c_31452,,0.5,kg ion/ha,500,,l/ha,Linuron at 1.3 kg with paraquat at 0.50 kg ion in 500 1.
,3872,,R/BK/1,1985,potatoes,20-Jun-85,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,200,,l/ha,mancozeb at 1.4 kg in 200 1
,3873,,R/BK/1,1985,potatoes,06-Aug-85,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,200,,l/ha,mancozeb at 1.4 kg in 200 1
,3874,,R/BK/1,1985,potatoes,03-Jul-85,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,200,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kgin 200 1
,3874,,R/BK/1,1985,potatoes,03-Jul-85,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,200,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kgin 200 1
,3875,,R/BK/1,1985,potatoes,23-Jul-85,,,,AGRO_00000024,2,Mancozeb,,c_31408,,1.4,kg/ha,200,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kgin 200 1
,3875,,R/BK/1,1985,potatoes,23-Jul-85,,,,AGRO_00000024,2,Pirimicarb,,,,0.14,kg/ha,200,,l/ha,mancozeb at 1.4 kg and pirimicarb at 0.14 kgin 200 1
,3876,,R/BK/1,1985,potatoes,21-Aug-85,,,,AGRO_00000024,2,Fentin hydroxide,,http://purl.obolibrary.org/obo/CHEBI_30473,,0.28,kg/ha,200,l/ha,,Fentin hydroxide at 0.28 kg in 200 1.
,3877,,R/BK/1,1985,potatoes,03-Sep-85,,,,mechanical crop destruction process,2,Haulm mechanically destroyed,,,,,,,,,Haulm mechanically destroyed
,3878,,R/BK/1,1985,potatoes,05-Sep-85,,,,http://aims.fao.org/aos/agrovoc/c_2402,2,Haulm desiccant Diquat,,http://aims.fao.org/aos/agrovoc/c_31344,,0.8,kg ion/ha,500,l/ha,,Haulm desiccant Diquat at 0.80 kg ion in 500 1.
,3879,,R/BK/1,1985,potatoes,17-Sep-85,,,,c_26844,2,Lifted,,,,,,,,,lifted
,3882,,R/BK/1,1985,fallow,16-May-85,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3883,,R/BK/1,1985,fallow,02-Aug-85,,,,AGRO_00000002,2,Spring-tine cultivated,,,spring-tine harrow,,,,,,spring-tine cultivated
,3884,,R/BK/1,1986,all sections,23-Sep-85,,,,diary record,1,Superphosphate applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda and castor meal applied"
,3884,,R/BK/1,1986,all sections,23-Sep-85,,,,,1,Sulphate of potash applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda and castor meal applied"
,3884,,R/BK/1,1986,all sections,23-Sep-85,,,,,1,Sulphate of soda applied,,,,,,,,,"Superphosphate, sulphate of potash, sulphate of soda and castor meal applied"
,3884,,R/BK/1,1986,all sections,23-Sep-85,,,,http://aims.fao.org/aos/agrovoc/c_10795,2,Castor meal applied,,castor bean meal,,96,kgN/ha,,,,"Superphosphate, sulphate of potash, sulphate of soda and castor meal applied"
,3885,,R/BK/1,1986,all sections,24-Sep-85,,,,diary record,1,Kieserite applied,,,,,,,,,Kieserite applied
,3886,,R/BK/1,1986,all sections,25-Sep-85,,,,AGRO_01000000,2,FYM applied,,http://aims.fao.org/aos/agrovoc/c_2810,,t/ha,,,,,FYM applied
